,frame,distance_sq
739,252.0,14009.0
740,253.0,483668.0
741,253.0,14066.0
742,253.0,289069.0
743,254.0,484973.0
744,254.0,14297.0
745,254.0,475785.0
746,255.0,483668.0
747,255.0,14066.0
748,256.0,482365.0
749,256.0,13837.0
750,256.0,297833.0
751,257.0,483185.0
752,257.0,14009.0
753,257.0,386665.0
754,258.0,483668.0
755,258.0,14066.0
756,258.0,298640.0
757,258.0,382468.0
758,259.0,483668.0
759,259.0,14066.0
760,260.0,482365.0
761,260.0,13837.0
762,260.0,417058.0
763,261.0,481882.0
764,261.0,13780.0
765,262.0,483668.0
766,262.0,14066.0
767,262.0,416025.0
768,263.0,482365.0
769,263.0,13837.0
770,264.0,483668.0
771,264.0,14066.0
772,265.0,483668.0
773,265.0,14066.0
774,266.0,483668.0
775,266.0,14066.0
776,267.0,483668.0
777,267.0,14066.0
778,267.0,310229.0
779,268.0,483668.0
780,268.0,14066.0
781,268.0,384938.0
782,269.0,483668.0
783,269.0,14066.0
784,269.0,416025.0
785,270.0,483668.0
786,270.0,14066.0
787,270.0,344522.0
788,271.0,483185.0
789,271.0,14009.0
790,272.0,483668.0
791,272.0,14066.0
792,272.0,297172.0
793,273.0,483668.0
794,273.0,14066.0
795,273.0,297172.0
796,274.0,483185.0
797,274.0,14009.0
798,275.0,483668.0
799,275.0,14066.0
800,276.0,484490.0
801,276.0,14240.0
802,276.0,473981.0
803,277.0,483668.0
804,277.0,14066.0
805,277.0,476320.0
806,278.0,483185.0
807,278.0,14009.0
808,278.0,475785.0
809,278.0,311873.0
810,279.0,483185.0
811,279.0,14009.0
812,279.0,288520.0
813,280.0,483185.0
814,280.0,14297.0
815,280.0,416800.0
816,281.0,483185.0
817,281.0,14009.0
818,281.0,455065.0
819,282.0,14009.0
820,282.0,483185.0
821,283.0,483185.0
822,283.0,14009.0
823,284.0,483185.0
824,284.0,14009.0
825,285.0,483185.0
826,285.0,14009.0
827,286.0,483185.0
828,286.0,14009.0
829,286.0,416800.0
830,287.0,483668.0
831,287.0,14066.0
832,287.0,453940.0
833,288.0,483185.0
834,288.0,14009.0
835,288.0,297172.0
836,289.0,483668.0
837,289.0,14066.0
838,289.0,454337.0
839,289.0,310984.0
840,290.0,483668.0
841,290.0,14066.0
842,290.0,389954.0
843,291.0,484153.0
844,291.0,14125.0
845,291.0,475049.0
846,292.0,483185.0
847,292.0,14009.0
848,293.0,483668.0
849,293.0,14066.0
850,293.0,375394.0
851,293.0,474514.0
852,293.0,416025.0
853,293.0,453940.0
854,294.0,483185.0
855,294.0,14009.0
856,294.0,267125.0
857,294.0,473981.0
858,294.0,376168.0
859,295.0,483185.0
860,295.0,14009.0
861,296.0,482365.0
862,296.0,13837.0
863,296.0,311805.0
864,297.0,483185.0
865,297.0,14009.0
866,297.0,473981.0
867,298.0,13837.0
868,298.0,482365.0
869,298.0,478130.0
870,299.0,484973.0
871,299.0,14297.0
872,300.0,484973.0
873,300.0,14297.0
874,301.0,483185.0
875,301.0,14009.0
876,301.0,477593.0
877,301.0,453545.0
878,302.0,482365.0
879,302.0,13837.0
880,302.0,476857.0
881,303.0,484490.0
882,303.0,14240.0
883,304.0,483185.0
884,304.0,14009.0
885,304.0,458932.0
886,305.0,484973.0
887,305.0,14297.0
888,305.0,294905.0
889,306.0,483185.0
890,306.0,14009.0
891,307.0,484973.0
892,307.0,14297.0
893,307.0,455229.0
894,308.0,483185.0
895,308.0,14009.0
896,308.0,477593.0
897,309.0,483185.0
898,309.0,14009.0
899,309.0,477593.0
900,310.0,483668.0
901,310.0,14066.0
902,310.0,478130.0
903,311.0,483185.0
904,311.0,14009.0
905,311.0,416800.0
906,312.0,483185.0
907,312.0,14009.0
908,313.0,483668.0
909,313.0,14066.0
910,313.0,331370.0
911,314.0,483185.0
912,314.0,14009.0
913,314.0,475785.0
914,314.0,378121.0
915,315.0,481882.0
916,315.0,13780.0
917,315.0,289445.0
918,315.0,474514.0
919,316.0,483185.0
920,316.0,14009.0
921,317.0,483668.0
922,317.0,14066.0
923,317.0,479405.0
924,318.0,483668.0
925,318.0,14066.0
926,318.0,479210.0
927,318.0,296962.0
928,319.0,483668.0
929,319.0,14066.0
930,319.0,296962.0
931,320.0,481882.0
932,320.0,13780.0
933,320.0,387697.0
934,320.0,417833.0
935,320.0,297905.0
936,321.0,483185.0
937,321.0,14009.0
938,321.0,416800.0
939,322.0,484490.0
940,322.0,14240.0
941,322.0,478868.0
942,322.0,415769.0
943,322.0,389810.0
944,323.0,483668.0
945,323.0,14066.0
946,324.0,483668.0
947,324.0,14066.0
948,325.0,483668.0
949,325.0,14066.0
950,326.0,483185.0
951,326.0,14297.0
952,327.0,483185.0
953,327.0,14009.0
954,327.0,459289.0
955,328.0,483185.0
956,328.0,14009.0
957,329.0,483668.0
958,329.0,14066.0
959,329.0,311741.0
960,330.0,483185.0
961,330.0,14009.0
962,330.0,416025.0
963,331.0,483185.0
964,331.0,14009.0
965,331.0,383113.0
966,332.0,484973.0
967,332.0,14297.0
968,332.0,479405.0
969,333.0,484973.0
970,333.0,14297.0
971,333.0,414994.0
972,334.0,483185.0
973,334.0,14009.0
974,335.0,484973.0
975,335.0,14297.0
976,335.0,381005.0
977,335.0,479405.0
978,336.0,482365.0
979,336.0,13837.0
980,336.0,387010.0
981,337.0,483185.0
982,337.0,14009.0
983,337.0,296365.0
984,338.0,483185.0
985,338.0,14009.0
986,338.0,297833.0
987,339.0,483185.0
988,339.0,14009.0
989,340.0,483185.0
990,340.0,14009.0
991,340.0,296365.0
992,340.0,477058.0
993,341.0,483668.0
994,341.0,14066.0
995,341.0,473245.0
996,342.0,483668.0
997,342.0,14066.0
998,342.0,300050.0
999,342.0,309410.0
1000,343.0,483668.0
1001,343.0,14066.0
1002,343.0,430765.0
1003,343.0,296365.0
1004,344.0,483185.0
1005,344.0,14009.0
1006,344.0,477824.0
1007,344.0,416800.0
1008,344.0,453545.0
1009,345.0,483668.0
1010,345.0,14066.0
1011,346.0,483668.0
1012,346.0,14066.0
1013,347.0,483668.0
1014,347.0,14066.0
1015,347.0,382058.0
1016,348.0,483185.0
1017,348.0,14009.0
1018,348.0,381652.0
1019,349.0,483668.0
1020,349.0,14066.0
1021,349.0,296293.0
1022,349.0,416025.0
1023,350.0,483185.0
1024,350.0,14009.0
1025,350.0,416800.0
1026,351.0,483668.0
1027,351.0,14066.0
1028,351.0,476320.0
1029,352.0,484973.0
1030,352.0,14297.0
1031,353.0,483185.0
1032,353.0,14009.0
1033,353.0,416800.0
1034,354.0,483185.0
1035,354.0,14009.0
1036,355.0,482365.0
1037,355.0,13837.0
1038,356.0,481882.0
1039,356.0,13780.0
1040,357.0,484973.0
1041,357.0,14297.0
1042,357.0,414994.0
1043,358.0,483668.0
1044,358.0,14066.0
1045,358.0,416025.0
1046,359.0,483185.0
1047,359.0,14009.0
1048,359.0,457316.0
1049,359.0,304033.0
1050,360.0,483185.0
1051,360.0,14009.0
1052,360.0,288520.0
1053,360.0,457316.0
1054,361.0,483185.0
1055,361.0,13954.0
1056,362.0,483185.0
1057,362.0,13954.0
1058,362.0,379552.0
1059,362.0,416800.0
1060,363.0,483668.0
1061,363.0,14009.0
1062,364.0,483668.0
1063,364.0,14009.0
1064,365.0,484490.0
1065,365.0,14185.0
1066,365.0,415769.0
1067,366.0,484973.0
1068,366.0,14185.0
1069,367.0,483668.0
1070,367.0,13954.0
1071,367.0,381005.0
1072,368.0,481882.0
1073,368.0,13850.0
1074,368.0,414706.0
1075,369.0,483668.0
1076,369.0,14132.0
1077,369.0,476320.0
1078,370.0,484490.0
1079,370.0,14314.0
1080,370.0,381652.0
1081,370.0,477058.0
1082,370.0,295712.0
1083,371.0,484490.0
1084,371.0,14265.0
1085,372.0,483185.0
1086,372.0,14032.0
1087,373.0,483668.0
1088,373.0,14081.0
1089,373.0,476320.0
1090,373.0,296365.0
1091,374.0,481882.0
1092,374.0,13801.0
1093,375.0,481882.0
1094,375.0,13801.0
1095,375.0,289445.0
1096,376.0,483668.0
1097,376.0,14032.0
1098,376.0,477593.0
1099,377.0,484490.0
1100,377.0,14218.0
1101,377.0,287597.0
1102,377.0,454834.0
1103,378.0,484490.0
1104,378.0,14218.0
1105,379.0,484490.0
1106,379.0,14173.0
1107,380.0,484490.0
1108,380.0,14173.0
1109,380.0,415769.0
1110,380.0,309546.0
1111,380.0,454834.0
1112,381.0,484490.0
1113,381.0,14173.0
1114,382.0,484490.0
1115,382.0,14173.0
1116,383.0,484490.0
1117,383.0,14130.0
1118,384.0,484490.0
1119,384.0,14130.0
1120,385.0,484490.0
1121,385.0,14130.0
1122,386.0,484490.0
1123,386.0,14130.0
1124,386.0,415556.0
1125,387.0,484490.0
1126,387.0,14130.0
1127,388.0,484490.0
1128,388.0,14089.0
1129,388.0,433277.0
1130,388.0,382705.0
1131,389.0,484490.0
1132,389.0,14089.0
1133,390.0,484490.0
1134,390.0,14089.0
1135,391.0,484490.0
1136,391.0,14089.0
1137,391.0,381250.0
1138,392.0,484973.0
1139,392.0,14130.0
1140,393.0,484490.0
1141,393.0,14050.0
1142,394.0,484153.0
1143,394.0,13897.0
1144,395.0,484973.0
1145,395.0,14089.0
1146,395.0,296293.0
1147,396.0,484973.0
1148,396.0,14089.0
1149,396.0,480682.0
1150,397.0,484490.0
1151,397.0,14013.0
1152,397.0,480145.0
1153,398.0,484973.0
1154,398.0,14050.0
1155,398.0,414994.0
1156,399.0,484973.0
1157,399.0,14050.0
1158,400.0,484973.0
1159,400.0,14050.0
1160,400.0,377450.0
1161,401.0,484973.0
1162,401.0,14050.0
1163,401.0,414994.0
1164,402.0,484973.0
1165,402.0,14050.0
1166,402.0,414994.0
1167,402.0,454834.0
1168,403.0,484973.0
1169,403.0,14013.0
1170,403.0,288146.0
1171,403.0,414994.0
1172,403.0,455229.0
1173,404.0,484973.0
1174,404.0,14013.0
1175,404.0,288146.0
1176,404.0,414994.0
1177,405.0,484973.0
1178,405.0,14013.0
1179,405.0,414994.0
1180,405.0,331370.0
1181,405.0,295634.0
1182,406.0,483668.0
1183,406.0,13780.0
1184,406.0,478130.0
1185,406.0,416025.0
1186,407.0,484973.0
1187,407.0,13978.0
1188,407.0,295634.0
1189,408.0,484973.0
1190,408.0,13978.0
1191,408.0,401746.0
1192,408.0,294100.0
1193,409.0,484973.0
1194,409.0,13978.0
1195,409.0,288146.0
1196,409.0,433277.0
1197,410.0,484973.0
1198,410.0,13978.0
1199,411.0,483668.0
1200,411.0,13745.0
1201,411.0,289069.0
1202,412.0,483668.0
1203,412.0,13712.0
1204,412.0,300050.0
1205,412.0,289069.0
1206,413.0,484490.0
1207,413.0,13914.0
1208,413.0,287597.0
1209,413.0,415769.0
1210,414.0,484490.0
1211,414.0,13914.0
1212,414.0,477058.0
1213,415.0,485316.0
1214,415.0,14120.0
1215,415.0,298553.0
1216,415.0,477800.0
1217,416.0,486280.0
1218,416.0,14180.0
1219,416.0,287225.0
1220,417.0,484973.0
1221,417.0,13945.0
1222,417.0,474514.0
1223,417.0,288146.0
1224,417.0,455229.0
1225,418.0,484973.0
1226,418.0,13945.0
1227,418.0,479405.0
1228,419.0,484973.0
1229,419.0,13945.0
1230,420.0,484973.0
1231,420.0,13945.0
1232,420.0,307089.0
1233,421.0,486280.0
1234,421.0,14149.0
1235,421.0,378260.0
1236,421.0,456520.0
1237,422.0,485797.0
1238,422.0,14120.0
1239,422.0,379954.0
1240,422.0,456125.0
1241,422.0,476525.0
1242,422.0,294985.0
1243,423.0,484973.0
1244,423.0,13914.0
