,frame,distance
36768,10558.0,549.1538946415659
36769,10558.0,661.9101147436863
36770,10558.0,505.3958844312051
36771,10559.0,507.00690330605954
36772,10559.0,126.11502686040232
36773,10559.0,661.9101147436863
36774,10559.0,503.43817892567506
36775,10560.0,507.00690330605954
36776,10560.0,126.11502686040232
36777,10560.0,661.9101147436863
36778,10561.0,507.00690330605954
36779,10561.0,126.11502686040232
36780,10561.0,661.9101147436863
36781,10562.0,507.00690330605954
36782,10562.0,126.11502686040232
36783,10562.0,661.9101147436863
36784,10563.0,507.00690330605954
36785,10563.0,126.11502686040232
36786,10563.0,661.9101147436863
36787,10564.0,125.31959144523253
36788,10564.0,507.3036566002654
36789,10564.0,549.1538946415659
36790,10564.0,661.9101147436863
36791,10564.0,636.1965105217098
36792,10565.0,121.01652779682617
36793,10565.0,507.56772947065895
36794,10565.0,628.9244787730877
36795,10565.0,618.2046586689556
36796,10566.0,122.18428704215611
36797,10566.0,506.1788221567552
36798,10566.0,629.1708829880798
36799,10566.0,618.0008090609591
36800,10567.0,121.01652779682617
36801,10567.0,507.56772947065895
36802,10567.0,628.9244787730877
36803,10567.0,618.2046586689556
36804,10568.0,122.18428704215611
36805,10568.0,506.1788221567552
36806,10569.0,122.18428704215611
36807,10569.0,506.1788221567552
36808,10569.0,504.82868381263756
36809,10570.0,122.18428704215611
36810,10570.0,506.1788221567552
36811,10571.0,506.47803506173886
36812,10571.0,126.11502686040232
36813,10571.0,664.0632499995764
36814,10572.0,506.47803506173886
36815,10572.0,125.13193037750197
36816,10572.0,664.0632499995764
36817,10573.0,506.47803506173886
36818,10573.0,126.11502686040232
36819,10573.0,664.0632499995764
36820,10574.0,126.30122723077555
36821,10574.0,547.6942577752665
36822,10574.0,506.7405647863609
36823,10574.0,662.6507375684419
36824,10575.0,548.6164416056084
36825,10575.0,506.1788221567552
36826,10575.0,126.11502686040232
36827,10575.0,661.9101147436863
36828,10576.0,126.30122723077555
36829,10576.0,547.6942577752665
36830,10576.0,506.7405647863609
36831,10576.0,662.6507375684419
36832,10577.0,506.7405647863609
36833,10577.0,125.93649193144932
36834,10578.0,547.8466938843384
36835,10578.0,506.7405647863609
36836,10578.0,125.31959144523253
36837,10579.0,546.5400259816292
36838,10579.0,506.47803506173886
36839,10579.0,126.11502686040232
36840,10579.0,621.8440318922422
36841,10580.0,507.3036566002654
36842,10580.0,522.8508391501347
36843,10580.0,126.11502686040232
36844,10580.0,546.5400259816292
36845,10580.0,664.0632499995764
36846,10581.0,507.3036566002654
36847,10581.0,522.8508391501347
36848,10581.0,546.5400259816292
36849,10581.0,126.11502686040232
36850,10581.0,664.0632499995764
36851,10582.0,507.3036566002654
36852,10582.0,546.5400259816292
36853,10582.0,522.8508391501347
36854,10582.0,126.11502686040232
36855,10582.0,664.0632499995764
36856,10583.0,507.3036566002654
36857,10583.0,522.8508391501347
36858,10583.0,126.11502686040232
36859,10583.0,546.5400259816292
36860,10583.0,664.0632499995764
36861,10584.0,507.3036566002654
36862,10584.0,522.8508391501347
36863,10584.0,126.11502686040232
36864,10584.0,546.5400259816292
36865,10584.0,664.0632499995764
36866,10585.0,507.3036566002654
36867,10585.0,125.31959144523253
36868,10585.0,662.6507375684419
36869,10586.0,507.3036566002654
36870,10586.0,125.31959144523253
36871,10586.0,662.6507375684419
36872,10587.0,507.3036566002654
36873,10587.0,125.31959144523253
36874,10587.0,662.6507375684419
36875,10588.0,507.3036566002654
36876,10588.0,125.31959144523253
36877,10588.0,662.6507375684419
36878,10589.0,506.47803506173886
36879,10589.0,126.11502686040232
36880,10589.0,664.0632499995764
36881,10590.0,507.3036566002654
36882,10590.0,125.31959144523253
36883,10590.0,662.6507375684419
36884,10591.0,506.47803506173886
36885,10591.0,126.11502686040232
36886,10591.0,664.0632499995764
36887,10592.0,507.56772947065895
36888,10592.0,122.37646832622684
36889,10592.0,607.7433668909929
36890,10592.0,610.3810285387317
36891,10593.0,122.37646832622684
36892,10593.0,507.56772947065895
36893,10593.0,607.7433668909929
36894,10593.0,610.3810285387317
36895,10594.0,122.37646832622684
36896,10594.0,507.56772947065895
36897,10594.0,618.2920022125468
36898,10595.0,123.5556554755791
36899,10595.0,505.9140243163852
36900,10595.0,662.582825011334
36901,10596.0,122.37646832622684
36902,10596.0,507.3036566002654
36903,10596.0,662.6507375684419
36904,10597.0,123.5556554755791
36905,10597.0,505.9140243163852
36906,10597.0,662.582825011334
36907,10598.0,123.5556554755791
36908,10598.0,505.9140243163852
36909,10598.0,662.582825011334
36910,10598.0,549.3132075601314
36911,10599.0,123.76186811776881
36912,10599.0,505.35136291495246
36913,10599.0,662.582825011334
36914,10599.0,618.6186224161054
36915,10600.0,125.92855117089213
36916,10600.0,505.35136291495246
36917,10600.0,662.582825011334
36918,10600.0,547.4641540776894
36919,10601.0,124.95199078045935
36920,10601.0,505.35136291495246
36921,10601.0,662.582825011334
36922,10601.0,548.7704438105245
36923,10602.0,124.95199078045935
36924,10602.0,505.35136291495246
36925,10602.0,548.7704438105245
36926,10603.0,124.95199078045935
36927,10603.0,505.35136291495246
36928,10603.0,548.7704438105245
36929,10604.0,124.95199078045935
36930,10604.0,505.35136291495246
36931,10604.0,662.582825011334
36932,10604.0,548.7704438105245
36933,10605.0,124.95199078045935
36934,10605.0,505.35136291495246
36935,10605.0,662.582825011334
36936,10605.0,548.7704438105245
36937,10606.0,505.9140243163852
36938,10606.0,123.97580409095961
36939,10606.0,662.582825011334
36940,10606.0,548.0082116173078
36941,10607.0,506.7405647863609
36942,10607.0,125.31959144523253
36943,10607.0,505.0881111251778
36944,10607.0,662.6507375684419
36945,10607.0,548.2307908171521
36946,10608.0,506.7405647863609
36947,10608.0,125.31959144523253
36948,10608.0,662.6507375684419
36949,10608.0,505.0881111251778
36950,10608.0,548.2307908171521
36951,10609.0,126.90547663517127
36952,10609.0,505.6530431036681
36953,10609.0,663.9954819123395
36954,10610.0,126.90547663517127
36955,10610.0,505.6530431036681
36956,10610.0,663.9954819123395
36957,10611.0,122.57650672131263
36958,10611.0,505.6530431036681
36959,10611.0,663.9954819123395
36960,10612.0,126.90547663517127
36961,10612.0,505.6530431036681
36962,10612.0,663.9954819123395
36963,10613.0,505.61843320828405
36964,10613.0,125.1718818265508
36965,10613.0,548.6164416056084
36966,10613.0,662.582825011334
36967,10613.0,503.6983224113418
36968,10613.0,656.7107430216138
36969,10614.0,505.61843320828405
36970,10614.0,125.1718818265508
36971,10614.0,548.6164416056084
36972,10614.0,662.582825011334
36973,10614.0,503.6983224113418
36974,10614.0,628.5992363978818
36975,10614.0,656.7107430216138
36976,10615.0,505.61843320828405
36977,10615.0,125.1718818265508
36978,10615.0,548.6164416056084
36979,10615.0,662.582825011334
36980,10615.0,503.6983224113418
36981,10615.0,656.7107430216138
36982,10616.0,547.3079571868109
36983,10616.0,125.92855117089213
36984,10616.0,505.0881111251778
36985,10616.0,663.9954819123395
36986,10617.0,548.6164416056084
36987,10617.0,125.1718818265508
36988,10617.0,505.35136291495246
36989,10617.0,662.582825011334
36990,10618.0,548.6164416056084
36991,10618.0,125.1718818265508
36992,10618.0,505.35136291495246
36993,10618.0,662.582825011334
36994,10619.0,124.95199078045935
36995,10619.0,505.9140243163852
36996,10619.0,504.52452864058057
36997,10619.0,546.7037589042168
36998,10619.0,663.322696732141
36999,10620.0,126.14673994994877
37000,10620.0,506.1788221567552
37001,10620.0,503.1351707046527
37002,10620.0,663.2563606932089
37003,10621.0,126.14673994994877
37004,10621.0,506.1788221567552
37005,10621.0,663.2563606932089
37006,10622.0,123.5556554755791
37007,10622.0,506.47803506173886
37008,10622.0,547.6942577752665
37009,10622.0,94.02127418834527
37010,10622.0,659.6878049501901
37011,10623.0,123.5556554755791
37012,10623.0,505.9140243163852
37013,10623.0,546.3853951195987
37014,10623.0,505.6530431036681
37015,10623.0,633.3482454384791
37016,10623.0,659.6878049501901
37017,10624.0,123.5556554755791
37018,10624.0,506.47803506173886
37019,10624.0,546.3853951195987
37020,10624.0,94.02127418834527
37021,10624.0,659.6878049501901
37022,10625.0,506.47803506173886
37023,10625.0,124.95199078045935
37024,10626.0,506.47803506173886
37025,10626.0,124.95199078045935
37026,10627.0,124.95199078045935
37027,10627.0,506.47803506173886
37028,10627.0,658.8178807530956
37029,10628.0,123.0
37030,10628.0,505.35136291495246
37031,10628.0,662.582825011334
37032,10628.0,503.6983224113418
37033,10628.0,548.7704438105245
37034,10629.0,123.0
37035,10629.0,505.35136291495246
37036,10629.0,662.582825011334
37037,10629.0,503.6983224113418
37038,10629.0,548.7704438105245
37039,10630.0,123.0
37040,10630.0,505.35136291495246
37041,10630.0,662.582825011334
37042,10630.0,503.6983224113418
37043,10630.0,548.7704438105245
37044,10631.0,123.0
37045,10631.0,505.35136291495246
37046,10631.0,662.582825011334
37047,10631.0,504.82868381263756
37048,10631.0,548.7704438105245
37049,10632.0,123.0
37050,10632.0,505.35136291495246
37051,10632.0,662.582825011334
37052,10632.0,504.82868381263756
37053,10632.0,548.7704438105245
37054,10633.0,124.95199078045935
37055,10633.0,523.6334595879068
37056,10633.0,505.35136291495246
37057,10633.0,618.1367162691438
37058,10633.0,662.582825011334
37059,10633.0,655.1496012362368
37060,10634.0,503.96230017730494
37061,10634.0,125.39936203984452
37062,10634.0,617.9846276405264
37063,10634.0,549.3132075601314
37064,10635.0,503.96230017730494
37065,10635.0,125.39936203984452
37066,10635.0,617.9846276405264
37067,10635.0,662.5179242858264
37068,10635.0,549.3132075601314
37069,10636.0,503.96230017730494
37070,10636.0,125.39936203984452
37071,10636.0,549.8590728541269
37072,10636.0,662.5179242858264
37073,10637.0,503.96230017730494
37074,10637.0,125.39936203984452
37075,10637.0,549.3132075601314
37076,10637.0,658.8178807530956
37077,10638.0,126.37246535539299
37078,10638.0,503.96230017730494
37079,10638.0,549.3132075601314
37080,10638.0,658.8178807530956
37081,10639.0,503.96230017730494
37082,10639.0,125.39936203984452
37083,10639.0,549.3132075601314
37084,10639.0,658.8178807530956
37085,10640.0,123.76186811776881
37086,10640.0,505.6530431036681
37087,10640.0,547.3079571868109
37088,10640.0,663.9954819123395
37089,10640.0,505.0881111251778
37090,10641.0,505.0881111251778
37091,10641.0,548.2307908171521
37092,10641.0,123.0
37093,10641.0,663.2563606932089
37094,10641.0,503.6983224113418
37095,10642.0,505.6530431036681
37096,10642.0,122.78436382536663
37097,10642.0,546.0
37098,10642.0,663.9954819123395
37099,10642.0,505.0881111251778
37100,10643.0,504.00496029305106
37101,10643.0,124.73972903610141
37102,10643.0,546.5400259816292
37103,10643.0,665.3435202960949
37104,10643.0,502.8419234709851
37105,10644.0,505.6530431036681
37106,10644.0,547.3079571868109
37107,10644.0,122.78436382536663
37108,10644.0,663.9954819123395
37109,10644.0,503.96230017730494
37110,10645.0,505.6530431036681
37111,10645.0,122.78436382536663
37112,10645.0,547.3079571868109
37113,10645.0,663.9954819123395
37114,10645.0,503.96230017730494
37115,10646.0,505.0881111251778
37116,10646.0,659.6878049501901
37117,10646.0,123.0
37118,10646.0,548.2307908171521
37119,10646.0,503.1351707046527
37120,10647.0,505.6530431036681
37121,10647.0,547.3079571868109
37122,10647.0,125.51493934986385
37123,10647.0,663.9954819123395
37124,10647.0,503.96230017730494
37125,10648.0,124.19742348374221
37126,10648.0,502.87274732281924
37127,10648.0,502.0129480401875
37128,10648.0,547.6294367544535
37129,10648.0,660.8797167412539
37130,10649.0,125.1718818265508
37131,10649.0,503.43817892567506
37132,10649.0,660.8797167412539
37133,10649.0,502.0129480401875
37134,10650.0,125.1718818265508
37135,10650.0,503.43817892567506
37136,10650.0,660.8797167412539
37137,10651.0,125.1718818265508
37138,10651.0,503.43817892567506
37139,10651.0,660.8797167412539
37140,10652.0,503.43817892567506
37141,10652.0,126.90547663517127
37142,10652.0,664.6058982585093
37143,10652.0,502.0129480401875
37144,10652.0,522.2757892148553
37145,10653.0,503.43817892567506
37146,10653.0,126.90547663517127
37147,10653.0,664.6058982585093
37148,10654.0,503.43817892567506
37149,10654.0,126.90547663517127
37150,10654.0,664.6058982585093
37151,10654.0,502.0129480401875
37152,10655.0,547.0831746635972
37153,10655.0,502.87274732281924
37154,10655.0,127.09445306542689
37155,10655.0,664.6058982585093
37156,10655.0,503.1351707046527
37157,10656.0,547.0831746635972
37158,10656.0,502.87274732281924
37159,10656.0,127.09445306542689
37160,10656.0,503.1351707046527
37161,10657.0,125.92855117089213
37162,10657.0,502.87274732281924
37163,10657.0,664.6058982585093
37164,10657.0,502.5733777270738
37165,10658.0,125.92855117089213
37166,10658.0,502.87274732281924
37167,10658.0,664.6058982585093
37168,10658.0,502.5733777270738
37169,10659.0,125.63439019631528
37170,10659.0,502.87274732281924
37171,10659.0,664.6058982585093
37172,10659.0,502.5733777270738
37173,10660.0,125.92855117089213
37174,10660.0,502.87274732281924
37175,10660.0,664.6058982585093
37176,10660.0,502.5733777270738
37177,10661.0,124.90796611905904
37178,10661.0,502.87274732281924
37179,10661.0,546.7037589042168
37180,10661.0,664.6058982585093
37181,10662.0,127.61269529321916
37182,10662.0,501.48280130030383
37183,10662.0,547.6294367544535
37184,10662.0,664.5457094888206
37185,10662.0,619.8725675491697
37186,10663.0,127.61269529321916
37187,10663.0,501.48280130030383
37188,10663.0,547.6294367544535
37189,10663.0,664.5457094888206
37190,10663.0,619.8725675491697
37191,10664.0,127.61269529321916
37192,10664.0,501.48280130030383
37193,10664.0,619.8725675491697
37194,10665.0,127.61269529321916
37195,10665.0,501.48280130030383
37196,10665.0,619.8725675491697
37197,10666.0,127.61269529321916
37198,10666.0,501.48280130030383
37199,10666.0,619.8725675491697
37200,10667.0,127.61269529321916
37201,10667.0,501.48280130030383
37202,10667.0,619.8725675491697
37203,10668.0,127.61269529321916
37204,10668.0,501.48280130030383
37205,10668.0,619.8725675491697
37206,10669.0,502.0478064885853
37207,10669.0,123.69316876852982
37208,10669.0,521.5985045990834
37209,10670.0,126.90547663517127
37210,10670.0,501.7907930602155
37211,10670.0,94.82615672903758
37212,10670.0,662.9426822885972
37213,10671.0,126.90547663517127
37214,10671.0,501.7907930602155
37215,10671.0,94.82615672903758
37216,10671.0,662.9426822885972
37217,10672.0,126.90547663517127
37218,10672.0,501.7907930602155
37219,10672.0,545.2017975025394
37220,10672.0,94.82615672903758
37221,10672.0,662.9426822885972
37222,10673.0,126.90547663517127
37223,10673.0,501.7907930602155
37224,10673.0,545.2017975025394
37225,10673.0,502.283784329138
37226,10673.0,662.9426822885972
37227,10674.0,126.90547663517127
37228,10674.0,501.7907930602155
37229,10674.0,545.2017975025394
37230,10674.0,502.283784329138
37231,10675.0,126.90547663517127
37232,10675.0,501.7907930602155
37233,10675.0,532.6537336769545
37234,10675.0,545.2017975025394
37235,10675.0,502.283784329138
37236,10675.0,662.9426822885972
37237,10676.0,124.1933975700802
37238,10676.0,547.4303608679372
37239,10676.0,500.65756760484504
37240,10676.0,665.2232707895898
37241,10677.0,124.1933975700802
37242,10677.0,547.4303608679372
37243,10677.0,500.65756760484504
37244,10677.0,665.2232707895898
37245,10678.0,124.90796611905904
37246,10678.0,500.39984012787215
37247,10678.0,666.6363326432186
37248,10678.0,546.5025160051873
37249,10679.0,501.7907930602155
37250,10679.0,123.69316876852982
37251,10679.0,662.8401013819246
37252,10679.0,545.9496313763752
37253,10680.0,500.65756760484504
37254,10680.0,124.1933975700802
37255,10680.0,661.3297210922854
37256,10680.0,547.8037969930475
37257,10681.0,123.9395013706284
37258,10681.0,501.22350304031033
37259,10681.0,665.2232707895898
37260,10682.0,501.22350304031033
37261,10682.0,126.60568707605516
37262,10682.0,665.2232707895898
37263,10682.0,658.1458804854741
37264,10683.0,545.5749261100624
37265,10683.0,125.63439019631528
37266,10683.0,501.7907930602155
37267,10683.0,666.6948327383376
37268,10684.0,125.63439019631528
37269,10684.0,501.7907930602155
37270,10684.0,666.6948327383376
37271,10685.0,501.22350304031033
37272,10685.0,126.1269202034205
37273,10685.0,665.2232707895898
37274,10686.0,501.22350304031033
37275,10686.0,126.1269202034205
37276,10686.0,665.2232707895898
37277,10687.0,501.22350304031033
37278,10687.0,126.1269202034205
37279,10687.0,665.2232707895898
37280,10688.0,501.22350304031033
37281,10688.0,126.1269202034205
37282,10688.0,665.2232707895898
37283,10689.0,501.22350304031033
37284,10689.0,126.1269202034205
37285,10689.0,665.2232707895898
37286,10690.0,500.09299135260835
37287,10690.0,123.76186811776881
37288,10690.0,664.4885251078456
37289,10691.0,126.38433447227548
37290,10691.0,499.8329721016812
37291,10691.0,665.9016443890193
37292,10691.0,520.9856044076458
37293,10692.0,126.38433447227548
37294,10692.0,499.8329721016812
37295,10692.0,665.9016443890193
37296,10692.0,520.9856044076458
37297,10693.0,125.15989773086265
37298,10693.0,501.22350304031033
37299,10693.0,665.9587074286213
37300,10694.0,500.09299135260835
37301,10694.0,123.76186811776881
37302,10694.0,664.4885251078456
37303,10694.0,549.2868103277194
37304,10695.0,500.09299135260835
37305,10695.0,123.76186811776881
37306,10695.0,548.7312639170472
37307,10696.0,123.76186811776881
37308,10696.0,500.09299135260835
37309,10696.0,664.4885251078456
37310,10696.0,549.2868103277194
37311,10697.0,545.5749261100624
37312,10697.0,500.39984012787215
37313,10697.0,123.4908903522847
37314,10698.0,546.5025160051873
37315,10698.0,499.8329721016812
37316,10698.0,123.76186811776881
37317,10699.0,545.5749261100624
37318,10699.0,500.39984012787215
37319,10699.0,123.4908903522847
37320,10700.0,500.39984012787215
37321,10700.0,124.72369462135092
37322,10700.0,662.7405223765935
37323,10701.0,499.8329721016812
37324,10701.0,125.0
37325,10701.0,662.0845867409994
37326,10702.0,500.145978690222
37327,10702.0,125.41929676090518
37328,10702.0,664.2507056827264
37329,10703.0,500.39984012787215
37330,10703.0,500.62460986251966
37331,10703.0,126.38433447227548
37332,10703.0,547.4303608679372
37333,10704.0,500.145978690222
37334,10704.0,126.84636376341263
37335,10704.0,663.5962627983977
37336,10704.0,546.6882109575805
37337,10704.0,500.89619683123965
37338,10704.0,578.3234389163213
37339,10704.0,91.706052144883
37340,10705.0,500.9680628543101
37341,10705.0,125.96031120952345
37342,10705.0,545.7591043674855
37343,10705.0,500.89619683123965
37344,10706.0,500.9680628543101
37345,10706.0,125.96031120952345
37346,10706.0,545.7591043674855
37347,10706.0,666.6363326432186
37348,10706.0,500.89619683123965
37349,10707.0,500.9680628543101
37350,10707.0,545.7591043674855
37351,10707.0,666.8770501374297
37352,10707.0,123.4908903522847
37353,10707.0,527.3755777432247
37354,10708.0,500.65756760484504
37355,10708.0,125.57467897629681
37356,10708.0,547.9872261284929
37357,10708.0,664.4885251078456
37358,10709.0,500.145978690222
37359,10709.0,126.92123541787639
37360,10709.0,667.3147683065316
37361,10709.0,634.3579431204437
37362,10710.0,500.145978690222
37363,10710.0,124.45481107614924
37364,10710.0,667.3147683065316
37365,10710.0,634.3579431204437
37366,10711.0,124.04031602668546
37367,10711.0,499.26746339011515
37368,10711.0,665.1676480407026
37369,10711.0,658.6387477213893
37370,10712.0,125.8729518204765
37371,10712.0,499.26746339011515
37372,10712.0,665.1676480407026
37373,10712.0,643.2829859400915
37374,10712.0,655.9641758510902
37375,10712.0,622.371271830569
37376,10713.0,125.8729518204765
37377,10713.0,499.26746339011515
37378,10713.0,665.1676480407026
37379,10713.0,643.2829859400915
37380,10713.0,655.9641758510902
37381,10713.0,622.371271830569
37382,10714.0,125.8729518204765
37383,10714.0,499.26746339011515
37384,10714.0,665.1676480407026
37385,10714.0,643.2829859400915
37386,10714.0,655.9641758510902
37387,10714.0,622.371271830569
37388,10715.0,127.4872542648872
37389,10715.0,499.5768209194658
37390,10715.0,667.3147683065316
37391,10715.0,546.1300211488103
37392,10715.0,658.1458804854741
37393,10716.0,125.8729518204765
37394,10716.0,499.26746339011515
37395,10716.0,665.1676480407026
37396,10716.0,655.9641758510902
37397,10717.0,127.4872542648872
37398,10717.0,499.5768209194658
37399,10717.0,667.3147683065316
37400,10717.0,546.1300211488103
37401,10717.0,658.1458804854741
37402,10718.0,122.5275479229059
37403,10718.0,500.39984012787215
37404,10718.0,621.9107653031904
37405,10719.0,123.76186811776881
37406,10719.0,499.00901795458566
37407,10719.0,621.7692498025292
37408,10720.0,122.5275479229059
37409,10720.0,500.39984012787215
37410,10720.0,621.9107653031904
37411,10721.0,500.9680628543101
37412,10721.0,122.5275479229059
37413,10721.0,666.6363326432186
37414,10721.0,95.29428104561154
37415,10722.0,500.9680628543101
37416,10722.0,122.5275479229059
37417,10722.0,666.6363326432186
37418,10722.0,95.29428104561154
37419,10723.0,500.39984012787215
37420,10723.0,122.5275479229059
37421,10723.0,666.6363326432186
37422,10723.0,95.29428104561154
37423,10724.0,499.8329721016812
37424,10724.0,123.76186811776881
37425,10725.0,127.09445306542689
37426,10725.0,667.2608185709693
37427,10726.0,124.72369462135092
37428,10726.0,667.2608185709693
37429,10727.0,124.72369462135092
37430,10727.0,546.1300211488103
37431,10727.0,667.2608185709693
37432,10727.0,499.3245437588663
37433,10728.0,124.72369462135092
37434,10728.0,667.2608185709693
37435,10728.0,499.3245437588663
37436,10729.0,127.09445306542689
37437,10729.0,498.1857083457935
37438,10729.0,546.6882109575805
37439,10729.0,92.13034245024816
37440,10729.0,499.50875868196744
37441,10729.0,663.3973168471516
37442,10730.0,127.09445306542689
37443,10730.0,498.1857083457935
37444,10730.0,546.6882109575805
37445,10730.0,92.13034245024816
37446,10730.0,499.50875868196744
37447,10730.0,663.3973168471516
37448,10731.0,127.20062892926276
37449,10731.0,498.1857083457935
37450,10731.0,667.2608185709693
37451,10731.0,546.6882109575805
37452,10731.0,499.50875868196744
37453,10731.0,92.13034245024816
37454,10732.0,124.45481107614924
37455,10732.0,667.994011949209
37456,10732.0,545.7591043674855
37457,10733.0,546.1300211488103
37458,10733.0,501.22350304031033
37459,10733.0,124.45481107614924
37460,10733.0,666.6363326432186
37461,10733.0,500.33988447854125
37462,10734.0,546.1300211488103
37463,10734.0,501.22350304031033
37464,10734.0,124.45481107614924
37465,10734.0,666.6363326432186
37466,10734.0,500.33988447854125
37467,10735.0,546.1300211488103
37468,10735.0,501.22350304031033
37469,10735.0,124.45481107614924
37470,10735.0,666.6363326432186
37471,10735.0,500.33988447854125
37472,10736.0,498.1857083457935
37473,10736.0,123.76186811776881
37474,10736.0,546.6882109575805
37475,10737.0,498.1857083457935
37476,10737.0,123.76186811776881
37477,10737.0,546.6882109575805
37478,10738.0,498.1857083457935
37479,10738.0,123.76186811776881
37480,10738.0,546.6882109575805
37481,10739.0,499.3245437588663
37482,10739.0,545.3897688809353
37483,10739.0,123.4908903522847
37484,10739.0,499.78495375511255
37485,10739.0,667.994011949209
37486,10739.0,623.7756006770384
37487,10740.0,499.3245437588663
37488,10740.0,545.3897688809353
37489,10740.0,123.4908903522847
37490,10740.0,667.994011949209
37491,10740.0,623.7756006770384
37492,10741.0,498.7544486017142
37493,10741.0,545.3897688809353
37494,10741.0,123.4908903522847
37495,10741.0,499.78495375511255
37496,10741.0,667.994011949209
37497,10741.0,623.7756006770384
37498,10742.0,498.7544486017142
37499,10742.0,125.686116973992
37500,10742.0,667.994011949209
37501,10742.0,89.89994438263018
37502,10743.0,498.7544486017142
37503,10743.0,125.686116973992
37504,10743.0,667.994011949209
37505,10744.0,498.7544486017142
37506,10744.0,125.686116973992
37507,10744.0,667.994011949209
37508,10744.0,625.1799740874623
37509,10745.0,125.0
37510,10745.0,518.9691705679635
37511,10745.0,499.5768209194658
37512,10745.0,667.2608185709693
37513,10745.0,660.6814663663572
37514,10746.0,126.24183141890805
37515,10746.0,518.9691705679635
37516,10746.0,499.5768209194658
37517,10746.0,667.2608185709693
37518,10746.0,660.6814663663572
37519,10746.0,93.03762679690406
37520,10747.0,125.0
37521,10747.0,518.8997976488332
37522,10747.0,500.9680628543101
37523,10747.0,667.3147683065316
37524,10747.0,660.8191885833825
37525,10747.0,92.57429448826494
37526,10748.0,498.7544486017142
37527,10748.0,126.24183141890805
37528,10748.0,667.2608185709693
37529,10748.0,546.6882109575805
37530,10749.0,498.7544486017142
37531,10749.0,126.24183141890805
37532,10749.0,667.2608185709693
37533,10749.0,546.6882109575805
37534,10750.0,498.7544486017142
37535,10750.0,126.24183141890805
37536,10750.0,667.2608185709693
37537,10750.0,546.6882109575805
37538,10751.0,498.7544486017142
37539,10751.0,126.24183141890805
37540,10751.0,667.2608185709693
37541,10751.0,546.6882109575805
37542,10752.0,498.7544486017142
37543,10752.0,126.24183141890805
37544,10752.0,667.2608185709693
37545,10752.0,546.6882109575805
37546,10753.0,122.80065146407001
37547,10753.0,545.2017975025394
37548,10753.0,500.39984012787215
37549,10753.0,667.3147683065316
37550,10754.0,122.80065146407001
37551,10754.0,545.2017975025394
37552,10754.0,500.39984012787215
37553,10754.0,667.3147683065316
37554,10755.0,122.80065146407001
37555,10755.0,545.2017975025394
37556,10755.0,500.39984012787215
37557,10755.0,667.3147683065316
37558,10756.0,123.76186811776881
37559,10756.0,545.2017975025394
37560,10756.0,500.39984012787215
37561,10756.0,667.3147683065316
37562,10757.0,122.80065146407001
37563,10757.0,545.2017975025394
37564,10757.0,667.3147683065316
37565,10758.0,122.80065146407001
37566,10758.0,545.2017975025394
37567,10758.0,667.3147683065316
37568,10759.0,122.80065146407001
37569,10759.0,545.2017975025394
37570,10759.0,667.3147683065316
37571,10760.0,499.5768209194658
37572,10760.0,125.686116973992
37573,10760.0,666.580827807101
37574,10761.0,125.0
37575,10761.0,666.580827807101
37576,10762.0,123.08127396155761
37577,10762.0,499.5768209194658
37578,10762.0,666.580827807101
37579,10763.0,125.0
37580,10763.0,497.9327263797791
37581,10763.0,667.9416142148953
37582,10763.0,622.3544006432348
37583,10763.0,518.9691705679635
37584,10764.0,125.0
37585,10764.0,497.9327263797791
37586,10764.0,518.9691705679635
37587,10764.0,667.9416142148953
37588,10764.0,622.3544006432348
37589,10765.0,125.0
37590,10765.0,497.9327263797791
37591,10765.0,667.9416142148953
37592,10765.0,616.144463579768
37593,10765.0,622.3544006432348
37594,10765.0,518.9691705679635
37595,10766.0,499.5768209194658
37596,10766.0,125.41929676090518
37597,10766.0,666.580827807101
37598,10766.0,545.7591043674855
37599,10767.0,123.08127396155761
37600,10767.0,499.5768209194658
37601,10767.0,666.580827807101
37602,10767.0,660.3279488254302
37603,10768.0,123.08127396155761
37604,10768.0,499.5768209194658
37605,10768.0,666.580827807101
37606,10769.0,123.08127396155761
37607,10769.0,546.5025160051873
37608,10769.0,499.5768209194658
37609,10769.0,666.580827807101
37610,10770.0,123.08127396155761
37611,10770.0,546.5025160051873
37612,10770.0,499.5768209194658
37613,10770.0,666.580827807101
37614,10771.0,122.80065146407001
37615,10771.0,545.5749261100624
37616,10771.0,500.145978690222
37617,10771.0,667.3147683065316
37618,10772.0,122.80065146407001
37619,10772.0,545.5749261100624
37620,10772.0,500.145978690222
37621,10772.0,667.3147683065316
37622,10773.0,123.08127396155761
37623,10773.0,546.5025160051873
37624,10773.0,499.5768209194658
37625,10773.0,666.580827807101
37626,10774.0,123.36936410632909
37627,10774.0,499.00901795458566
37628,10774.0,547.0584977861142
37629,10774.0,666.580827807101
37630,10774.0,537.0856542489289
37631,10775.0,499.5768209194658
37632,10775.0,124.72369462135092
37633,10775.0,666.580827807101
37634,10775.0,659.5528788505134
37635,10776.0,499.5768209194658
37636,10776.0,124.72369462135092
37637,10776.0,666.580827807101
37638,10776.0,537.0856542489289
37639,10776.0,659.5528788505134
37640,10777.0,546.6882109575805
37641,10777.0,125.8729518204765
37642,10777.0,662.8401013819246
37643,10777.0,502.0478064885853
37644,10778.0,123.36936410632909
37645,10778.0,662.8401013819246
37646,10778.0,499.00901795458566
37647,10779.0,125.8729518204765
37648,10779.0,662.8401013819246
