No.,date,operator,bottype,No.,angle,angle_err,stars,bots,folder,path,BotLocatingFile,BatteryLocatingFile,start_min,end_min,starting_point,p0_1,p0_2
215,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:38,0:42,up,,
216,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:46,0:49,up,,
217,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:52,0:55,up,,
218,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:57,1:00,up,,
219,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:03,1:07,up,,
220,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:09,1:13,up,,
221,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:14,1:19,up,,
222,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:20,1:25,up,,
223,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:27,1:29,up,,
224,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:31,1:36,up,,
225,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:38,1:42,up,,
226,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:43,1:49,up,,
227,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:50,1:55,up,,
228,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:57,2:02,up,,
229,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,2:03,2:08,up,,
230,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,2:10,2:15,up,,
231,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,2:16,2:21,up,,
232,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,2:22,2:27,up,,
233,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,2:29,2:32,up,,
234,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,2:35,2:38,up,,
235,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,2:40,2:45,up,,
236,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,2:47,2:52,up,,
237,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,2:53,2:57,up,,
238,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,2:59,3:03,up,,
239,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,3:05,3:09,up,,
240,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,3:11,3:15,up,,
241,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,3:16,3:21,up,,
242,,,aligner,3,2.1,0.2,,,D:\Eden\kappa_measurements_home_made_bots\1_7_24,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\1_7_24\C0888.MP4_locatedFull20240624_bot_Eden_test_battery.csv,3:22,3:27,up,,
243,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:06,0:11,up,,
244,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:15,0:18,up,,
245,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:19,0:24,up,,
246,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:28,0:32,up,,
247,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:33,0:36,up,,
248,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:38,0:40,up,,
249,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:42,0:44,up,,
250,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:46,0:49,up,,
251,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:50,0:54,up,,
252,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:55,0:58,up,,
253,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:59,1:02,up,,
254,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:03,1:06,up,,
255,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:08,1:10,?,,
256,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:12,1:15,?,,
257,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:16,1:19,up,,
258,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:20,1:23,up,,
259,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:24,1:27,up,,
260,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:28,1:31,up,,
261,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:32,1:35,up,,
262,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:36,1:39,up,,
263,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:40,1:43,up,,
264,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:44,1:47,up,,
265,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:49,1:51,up,,
266,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:52,1:55,up,,
267,,,aligner,3,5.55,0.25,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0889.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:57,2:00,up,,
268,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:05,0:10,?,,
269,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:12,0:14,up,0.09,1
270,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:16,0:21,up,,
271,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:27,0:31,up,-0.4,-0.8
272,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:33,0:37,up,0.47,-0.58
273,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:38,0:41,up,0.53,0.9
274,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:42,0:46,up,-0.03,-0.46
275,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:47,0:51,up,0.25,0.14
276,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:52,0:55,?,,
277,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,0:57,0:59,?,,
278,,,aligner,3,7.7,0.1,,,D:\Eden\kappa_measurements_home_made_bots\3_7_24,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_bot.csv,D:\Eden\kappa_measurements_home_made_bots\3_7_24\C0890.MP4_locatedFull20240624_bot_Eden_test_battery.csv,1:01,1:03,?,,
