frame,Unnamed: 0,frame,x,y,r,particle
12470,9897,12470,687.5,384.5,30.8,0
12471,9898,12471,687.5,385.5,30.7,0
12472,9899,12472,688.5,384.5,30.9,0
12473,9900,12473,690.5,384.5,32.0,0
12475,9901,12475,692.5,401.5,34.2,0
12476,9902,12476,688.5,385.5,30.9,0
12477,9903,12477,688.5,385.5,30.9,0
12478,9904,12478,693.5,402.5,36.4,0
12479,9905,12479,694.5,402.5,35.3,0
12480,9906,12480,687.5,384.5,30.9,0
12481,9907,12481,688.5,384.5,30.8,0
12482,9908,12482,688.5,384.5,30.8,0
12483,9909,12483,688.5,386.5,30.9,0
12484,9910,12484,689.5,385.5,30.9,0
12487,9911,12487,688.5,386.5,30.9,0
12488,9912,12488,687.5,385.5,30.9,0
12489,9913,12489,688.5,386.5,30.9,0
12490,9914,12490,696.5,404.5,36.4,0
12491,9915,12491,688.5,384.5,30.9,0
12492,9916,12492,688.5,385.5,30.9,0
12493,9917,12493,687.5,387.5,30.9,0
12494,9918,12494,690.5,384.5,32.0,0
12495,9919,12495,689.5,387.5,30.8,0
12496,9920,12496,692.5,382.5,33.1,0
12498,9921,12498,688.5,385.5,30.9,0
12499,9922,12499,692.5,402.5,33.1,0
12500,9923,12500,686.5,386.5,32.0,0
12502,9924,12502,688.5,385.5,30.9,0
12503,9925,12503,689.5,387.5,30.8,0
12504,9926,12504,689.5,387.5,30.8,0
12506,9927,12506,688.5,385.5,30.9,0
12507,9928,12507,688.5,385.5,30.9,0
12508,9929,12508,687.5,389.5,32.0,0
12509,9930,12509,689.5,386.5,30.9,0
12511,9931,12511,689.5,402.5,34.2,0
12512,9932,12512,689.5,405.5,34.2,0
12513,9933,12513,688.5,386.5,30.9,0
12514,9934,12514,692.5,400.5,32.0,0
12515,9935,12515,688.5,385.5,30.9,0
12516,9936,12516,687.5,385.5,30.8,0
12517,9937,12517,688.5,385.5,30.9,0
12518,9938,12518,683.5,384.5,30.9,0
12520,9939,12520,688.5,386.5,30.7,0
12521,9940,12521,689.5,385.5,30.9,0
12522,9941,12522,689.5,384.5,30.8,0
12523,9942,12523,695.5,397.5,34.2,0
12524,9943,12524,689.5,385.5,30.9,0
12525,9944,12525,688.5,384.5,30.9,0
12527,9945,12527,688.5,386.5,30.9,0
12528,9946,12528,689.5,386.5,30.9,0
12529,9947,12529,687.5,385.5,30.8,0
12530,9948,12530,687.5,385.5,30.7,0
12531,9949,12531,689.5,385.5,30.9,0
12533,9950,12533,688.5,384.5,30.8,0
12534,9951,12534,689.5,385.5,30.9,0
12536,9952,12536,687.5,399.5,34.2,0
12537,9953,12537,688.5,385.5,30.9,0
12538,9954,12538,687.5,387.5,30.9,0
12539,9955,12539,688.5,385.5,30.7,0
12540,9956,12540,691.5,384.5,30.9,0
12542,9957,12542,683.5,384.5,30.9,0
12543,9958,12543,690.5,384.5,30.8,0
12545,9959,12545,689.5,385.5,30.9,0
12546,9960,12546,693.5,399.5,35.3,0
12547,9961,12547,688.5,384.5,30.9,0
12548,9962,12548,688.5,386.5,30.9,0
12549,9963,12549,690.5,388.5,32.0,0
12550,9964,12550,692.5,402.5,36.4,0
12551,9965,12551,688.5,385.5,30.9,0
12552,9966,12552,690.5,384.5,32.0,0
12553,9967,12553,688.5,384.5,30.8,0
12554,9968,12554,688.5,386.5,30.9,0
12555,9969,12555,688.5,384.5,30.9,0
12556,9970,12556,688.5,385.5,30.9,0
12557,9971,12557,688.5,385.5,30.9,0
12558,9972,12558,688.5,385.5,30.9,0
12559,9973,12559,688.5,386.5,30.9,0
12560,9974,12560,688.5,386.5,30.9,0
12561,9975,12561,687.5,385.5,30.7,0
12562,9976,12562,697.5,400.5,32.0,0
12563,9977,12563,688.5,384.5,30.9,0
12564,9978,12564,687.5,384.5,30.8,0
12565,9979,12565,689.5,385.5,30.8,0
12566,9980,12566,689.5,386.5,30.9,0
12567,9981,12567,694.5,399.5,34.2,0
12568,9982,12568,688.5,384.5,30.9,0
12569,9983,12569,688.5,386.5,30.9,0
12570,9984,12570,688.5,386.5,30.9,0
12571,9985,12571,687.5,384.5,30.9,0
12573,9986,12573,694.5,382.5,30.9,0
12574,9987,12574,696.5,382.5,30.9,0
12575,9988,12575,689.5,385.5,30.9,0
12577,9989,12577,687.5,385.5,30.9,0
12579,9990,12579,687.5,388.5,30.9,0
12580,9991,12580,687.5,383.5,30.8,0
12581,9992,12581,688.5,386.5,30.9,0
12584,9993,12584,688.5,384.5,30.9,0
12586,9994,12586,688.5,385.5,30.9,0
12588,9995,12588,694.5,383.5,36.4,0
12589,9996,12589,687.5,384.5,30.8,0
12591,9997,12591,688.5,384.5,30.9,0
12592,9998,12592,689.5,386.5,30.9,0
12593,9999,12593,687.5,384.5,30.9,0
12594,10000,12594,689.5,386.5,30.9,0
12595,10001,12595,695.5,379.5,35.3,0
12596,10002,12596,691.5,382.5,33.1,0
12598,10003,12598,691.5,386.5,32.0,0
12599,10004,12599,691.5,401.5,34.2,0
12601,10005,12601,688.5,384.5,30.8,0
12602,10006,12602,688.5,386.5,30.8,0
12603,10007,12603,688.5,384.5,30.8,0
12604,10008,12604,688.5,385.5,30.9,0
12606,10009,12606,688.5,385.5,30.8,0
12608,10010,12608,689.5,387.5,30.8,0
12609,10011,12609,689.5,385.5,30.9,0
12610,10012,12610,688.5,386.5,30.9,0
12611,10013,12611,688.5,403.5,35.3,0
12615,10014,12615,688.5,385.5,30.8,0
12617,10015,12617,688.5,385.5,30.9,0
12618,10016,12618,687.5,384.5,30.9,0
12619,10017,12619,687.5,403.5,32.0,0
12620,10018,12620,688.5,386.5,30.9,0
12621,10019,12621,689.5,387.5,30.8,0
12622,10020,12622,690.5,384.5,30.9,0
12623,10021,12623,687.5,385.5,30.9,0
12626,10022,12626,688.5,385.5,30.9,0
12627,10023,12627,688.5,385.5,30.9,0
12628,10024,12628,698.5,398.5,32.0,0
12629,10025,12629,688.5,384.5,30.9,0
12631,10026,12631,689.5,385.5,30.9,0
12632,10027,12632,689.5,386.5,30.7,0
12633,10028,12633,688.5,385.5,30.8,0
12634,10029,12634,696.5,384.5,34.2,0
12638,10030,12638,687.5,385.5,30.7,0
12639,10031,12639,688.5,385.5,30.9,0
12640,10032,12640,689.5,385.5,30.9,0
12641,10033,12641,688.5,385.5,30.8,0
12642,10034,12642,686.5,385.5,30.9,0
12644,10035,12644,694.5,382.5,30.9,0
12645,10036,12645,698.5,400.5,30.9,0
12647,10037,12647,688.5,385.5,30.7,0
12648,10038,12648,688.5,387.5,30.8,0
12649,10039,12649,689.5,385.5,30.9,0
12650,10040,12650,689.5,385.5,30.9,0
12651,10041,12651,688.5,386.5,30.9,0
12652,10042,12652,687.5,384.5,30.9,0
12653,10043,12653,687.5,385.5,30.9,0
12654,10044,12654,689.5,385.5,30.9,0
12655,10045,12655,687.5,386.5,32.0,0
12656,10046,12656,688.5,387.5,30.8,0
12658,10047,12658,688.5,385.5,30.8,0
12659,10048,12659,694.5,382.5,30.9,0
12661,10049,12661,688.5,384.5,30.8,0
12662,10050,12662,687.5,384.5,30.8,0
12663,10051,12663,694.5,383.5,30.9,0
12664,10052,12664,694.5,382.5,30.9,0
12665,10053,12665,688.5,386.5,30.9,0
12666,10054,12666,689.5,386.5,30.8,0
12668,10055,12668,688.5,385.5,30.7,0
12670,10056,12670,688.5,386.5,31.6,0
12671,10057,12671,688.5,384.5,30.8,0
12672,10058,12672,689.5,386.5,30.8,0
12673,10059,12673,687.5,385.5,30.7,0
12674,10060,12674,688.5,386.5,30.9,0
12675,10061,12675,688.5,385.5,30.8,0
12676,10062,12676,689.5,385.5,30.8,0
12677,10063,12677,694.5,384.5,30.8,0
12678,10064,12678,689.5,385.5,30.9,0
12679,10065,12679,688.5,388.5,32.0,0
12680,10066,12680,689.5,385.5,30.9,0
12681,10067,12681,688.5,385.5,30.9,0
12682,10068,12682,687.5,384.5,30.9,0
12683,10069,12683,686.5,387.5,30.8,0
12684,10070,12684,685.5,384.5,30.5,0
12686,10071,12686,696.5,386.5,32.0,0
12687,10072,12687,688.5,385.5,30.7,0
12688,10073,12688,688.5,386.5,30.7,0
12690,10074,12690,688.5,384.5,30.8,0
12691,10075,12691,688.5,385.5,30.9,0
12692,10076,12692,687.5,387.5,30.9,0
12693,10077,12693,697.5,400.5,32.0,0
12694,10078,12694,689.5,386.5,30.9,0
12695,10079,12695,688.5,385.5,30.9,0
12696,10080,12696,687.5,384.5,30.9,0
12698,10081,12698,688.5,385.5,30.9,0
12700,10082,12700,688.5,385.5,30.9,0
12701,10083,12701,688.5,385.5,30.9,0
12702,10084,12702,689.5,385.5,30.9,0
12703,10085,12703,688.5,385.5,30.9,0
12705,10086,12705,687.5,383.5,30.8,0
12708,10087,12708,688.5,384.5,30.7,0
12709,10088,12709,689.5,385.5,30.8,0
12711,10089,12711,687.5,383.5,30.8,0
12713,10090,12713,687.5,385.5,30.9,0
12714,10091,12714,692.5,400.5,34.2,0
12715,10092,12715,688.5,385.5,30.9,0
12717,10093,12717,687.5,384.5,30.9,0
12718,10094,12718,683.5,384.5,30.9,0
12719,10095,12719,687.5,385.5,30.8,0
12720,10096,12720,688.5,385.5,30.9,0
12721,10097,12721,688.5,384.5,30.9,0
12722,10098,12722,686.5,387.5,30.9,0
12723,10099,12723,689.5,386.5,30.8,0
12724,10100,12724,689.5,386.5,30.9,0
12725,10101,12725,687.5,384.5,30.9,0
12726,10102,12726,692.5,383.5,32.0,0
12727,10103,12727,689.5,387.5,30.8,0
12728,10104,12728,688.5,386.5,30.9,0
12729,10105,12729,688.5,387.5,30.8,0
12730,10106,12730,691.5,401.5,34.2,0
12731,10107,12731,695.5,384.5,30.9,0
12732,10108,12732,687.5,388.5,30.9,0
12734,10109,12734,688.5,385.5,30.9,0
12736,10110,12736,692.5,404.5,34.2,0
12737,10111,12737,694.5,385.5,30.8,0
12738,10112,12738,687.5,385.5,30.9,0
12739,10113,12739,687.5,384.5,30.8,0
12740,10114,12740,689.5,387.5,30.8,0
12741,10115,12741,689.5,385.5,30.9,0
12742,10116,12742,689.5,385.5,30.9,0
12743,10117,12743,687.5,384.5,30.9,0
12744,10118,12744,688.5,384.5,30.9,0
12746,10119,12746,687.5,388.5,30.9,0
12748,10120,12748,687.5,385.5,30.9,0
12749,10121,12749,688.5,385.5,30.9,0
12750,10122,12750,688.5,385.5,30.8,0
12751,10123,12751,687.5,384.5,30.8,0
12752,10124,12752,688.5,385.5,30.9,0
12753,10125,12753,689.5,385.5,30.9,0
12754,10126,12754,688.5,384.5,30.8,0
12755,10127,12755,688.5,386.5,30.9,0
12756,10128,12756,687.5,385.5,30.9,0
12757,10129,12757,688.5,385.5,30.9,0
12758,10130,12758,688.5,384.5,30.9,0
12759,10131,12759,686.5,386.5,32.0,0
12762,10132,12762,688.5,386.5,30.9,0
12763,10133,12763,689.5,385.5,30.7,0
12764,10134,12764,691.5,383.5,31.9,0
12765,10135,12765,688.5,384.5,30.9,0
12766,10136,12766,687.5,387.5,30.8,0
12767,10137,12767,688.5,384.5,30.8,0
12768,10138,12768,692.5,383.5,31.9,0
12769,10139,12769,688.5,384.5,30.9,0
12770,10140,12770,684.5,383.5,32.0,0
12772,10141,12772,689.5,385.5,30.9,0
12774,10142,12774,688.5,387.5,32.0,0
12775,10143,12775,689.5,385.5,30.9,0
12777,10144,12777,698.5,400.5,30.9,0
12778,10145,12778,689.5,385.5,30.8,0
12780,10146,12780,688.5,386.5,30.9,0
12781,10147,12781,687.5,384.5,30.8,0
12784,10148,12784,688.5,385.5,30.9,0
12785,10149,12785,688.5,384.5,30.8,0
12786,10150,12786,687.5,385.5,30.9,0
12787,10151,12787,689.5,385.5,30.9,0
12788,10152,12788,693.5,402.5,36.4,0
12790,10153,12790,688.5,385.5,30.9,0
12791,10154,12791,693.5,383.5,32.0,0
12792,10155,12792,688.5,385.5,30.7,0
12793,10156,12793,689.5,385.5,30.8,0
12794,10157,12794,690.5,383.5,33.1,0
12795,10158,12795,689.5,385.5,30.8,0
12796,10159,12796,689.5,385.5,30.9,0
12797,10160,12797,689.5,385.5,30.9,0
12798,10161,12798,689.5,386.5,30.8,0
12799,10162,12799,688.5,384.5,30.9,0
12800,10163,12800,686.5,383.5,32.0,0
12801,10164,12801,690.5,384.5,32.0,0
12803,10165,12803,688.5,385.5,30.9,0
12804,10166,12804,688.5,384.5,30.8,0
12805,10167,12805,698.5,400.5,30.9,0
12806,10168,12806,688.5,385.5,30.9,0
12807,10169,12807,691.5,387.5,30.9,0
12808,10170,12808,688.5,385.5,30.9,0
12809,10171,12809,687.5,385.5,30.9,0
12811,10172,12811,688.5,385.5,30.9,0
12812,10173,12812,688.5,386.5,30.9,0
12813,10174,12813,688.5,385.5,30.8,0
12814,10175,12814,689.5,385.5,30.9,0
12815,10176,12815,686.5,388.5,30.9,0
12816,10177,12816,690.5,385.5,31.8,0
12817,10178,12817,686.5,400.5,36.4,0
12818,10179,12818,704.5,389.5,36.4,0
12820,10180,12820,689.5,385.5,30.8,0
12821,10181,12821,688.5,385.5,30.9,0
12822,10182,12822,688.5,385.5,30.9,0
12823,10183,12823,694.5,385.5,30.9,0
12824,10184,12824,688.5,386.5,30.9,0
12825,10185,12825,688.5,385.5,30.9,0
12826,10186,12826,688.5,386.5,30.9,0
12827,10187,12827,688.5,386.5,30.9,0
12829,10188,12829,688.5,384.5,30.8,0
12830,10189,12830,689.5,385.5,30.9,0
12831,10190,12831,692.5,398.5,36.4,0
12833,10191,12833,688.5,385.5,30.9,0
12835,10192,12835,694.5,399.5,34.2,0
12838,10193,12838,687.5,383.5,30.8,0
12839,10194,12839,687.5,384.5,30.8,0
12840,10195,12840,693.5,402.5,33.1,0
12841,10196,12841,687.5,384.5,30.9,0
12843,10197,12843,688.5,386.5,30.9,0
12844,10198,12844,689.5,385.5,30.9,0
12845,10199,12845,689.5,386.5,30.8,0
12846,10200,12846,687.5,385.5,30.8,0
12847,10201,12847,684.5,401.5,36.4,0
12848,10202,12848,689.5,384.5,30.8,0
12849,10203,12849,687.5,385.5,30.8,0
12850,10204,12850,688.5,385.5,30.8,0
12851,10205,12851,695.5,382.5,32.0,0
12852,10206,12852,688.5,385.5,30.7,0
12855,10207,12855,689.5,385.5,30.8,0
12856,10208,12856,691.5,403.5,36.4,0
12858,10209,12858,687.5,384.5,30.9,0
12859,10210,12859,688.5,385.5,30.9,0
12860,10211,12860,693.5,384.5,32.0,0
12861,10212,12861,690.5,383.5,30.8,0
12863,10213,12863,677.5,397.5,36.4,0
12864,10214,12864,686.5,402.5,36.4,0
12865,10215,12865,688.5,385.5,30.9,0
12867,10216,12867,697.5,388.5,36.4,0
12868,10217,12868,695.5,401.5,34.2,0
12869,10218,12869,693.5,402.5,36.4,0
12870,10219,12870,686.5,402.5,32.0,0
12871,10220,12871,688.5,384.5,30.9,0
12872,10221,12872,686.5,385.5,30.9,0
12873,10222,12873,687.5,386.5,31.9,0
12874,10223,12874,688.5,384.5,30.9,0
12875,10224,12875,695.5,400.5,33.1,0
12876,10225,12876,688.5,384.5,30.8,0
12877,10226,12877,687.5,384.5,30.9,0
12879,10227,12879,694.5,381.5,34.2,0
12880,10228,12880,688.5,385.5,30.9,0
12881,10229,12881,687.5,385.5,30.9,0
12883,10230,12883,689.5,385.5,30.9,0
12884,10231,12884,691.5,383.5,32.0,0
12885,10232,12885,695.5,400.5,33.1,0
12886,10233,12886,688.5,384.5,30.8,0
12887,10234,12887,689.5,386.5,30.9,0
12888,10235,12888,688.5,384.5,30.8,0
12889,10236,12889,687.5,385.5,30.9,0
12890,10237,12890,688.5,384.5,30.9,0
12892,10238,12892,677.5,397.5,36.4,0
12893,10239,12893,696.5,398.5,33.1,0
12895,10240,12895,688.5,385.5,30.8,0
12896,10241,12896,688.5,385.5,30.7,0
12897,10242,12897,688.5,387.5,32.0,0
12898,10243,12898,688.5,388.5,32.0,0
12900,10244,12900,688.5,387.5,32.0,0
12901,10245,12901,688.5,384.5,30.9,0
12903,10246,12903,684.5,403.5,34.2,0
12904,10247,12904,693.5,378.5,36.4,0
12905,10248,12905,688.5,386.5,30.9,0
12906,10249,12906,688.5,387.5,32.0,0
12907,10250,12907,698.5,386.5,36.4,0
12908,10251,12908,688.5,384.5,30.9,0
12909,10252,12909,689.5,385.5,30.9,0
12910,10253,12910,687.5,385.5,30.8,0
12911,10254,12911,683.5,383.5,32.0,0
12912,10255,12912,683.5,384.5,30.9,0
12913,10256,12913,688.5,384.5,30.9,0
12914,10257,12914,684.5,382.5,30.8,0
12915,10258,12915,680.5,400.5,36.4,0
12916,10259,12916,688.5,385.5,30.9,0
12917,10260,12917,688.5,384.5,30.9,0
12918,10261,12918,688.5,386.5,30.9,0
12919,10262,12919,688.5,385.5,30.9,0
12920,10263,12920,688.5,388.5,32.0,0
12921,10264,12921,688.5,385.5,30.9,0
12923,10265,12923,687.5,388.5,30.9,0
12924,10266,12924,688.5,385.5,30.9,0
12925,10267,12925,688.5,386.5,30.9,0
12926,10268,12926,695.5,379.5,35.3,0
12928,10269,12928,688.5,384.5,30.9,0
12929,10270,12929,688.5,385.5,30.7,0
12930,10271,12930,687.5,385.5,30.9,0
12931,10272,12931,688.5,385.5,30.8,0
12934,10273,12934,689.5,383.5,30.9,0
12935,10274,12935,688.5,386.5,30.9,0
12936,10275,12936,699.5,398.5,30.8,0
12937,10276,12937,688.5,384.5,30.9,0
12938,10277,12938,683.5,396.5,36.4,0
12939,10278,12939,691.5,384.5,30.9,0
12940,10279,12940,687.5,387.5,30.9,0
12941,10280,12941,688.5,384.5,30.9,0
12942,10281,12942,696.5,401.5,30.9,0
12943,10282,12943,688.5,385.5,30.9,0
12944,10283,12944,689.5,385.5,30.9,0
12946,10284,12946,696.5,380.5,34.2,0
12949,10285,12949,690.5,387.5,30.9,0
12950,10286,12950,695.5,383.5,32.0,0
12951,10287,12951,683.5,384.5,30.9,0
12953,10288,12953,688.5,385.5,30.9,0
12955,10289,12955,686.5,388.5,30.9,0
12956,10290,12956,688.5,386.5,30.9,0
12957,10291,12957,689.5,386.5,30.8,0
12958,10292,12958,688.5,385.5,30.9,0
12959,10293,12959,687.5,384.5,30.9,0
12960,10294,12960,688.5,384.5,30.8,0
12961,10295,12961,688.5,385.5,30.8,0
12962,10296,12962,693.5,402.5,36.4,0
12963,10297,12963,687.5,384.5,30.9,0
12964,10298,12964,695.5,400.5,33.1,0
12965,10299,12965,688.5,385.5,30.9,0
12967,10300,12967,695.5,382.5,32.0,0
12968,10301,12968,688.5,384.5,30.8,0
12969,10302,12969,688.5,384.5,30.9,0
12970,10303,12970,689.5,385.5,30.9,0
12971,10304,12971,689.5,385.5,30.8,0
12973,10305,12973,688.5,386.5,30.9,0
12974,10306,12974,687.5,385.5,30.7,0
12975,10307,12975,688.5,385.5,30.9,0
12976,10308,12976,695.5,382.5,30.9,0
12977,10309,12977,691.5,385.5,32.0,0
12978,10310,12978,687.5,385.5,30.9,0
12979,10311,12979,688.5,386.5,30.9,0
12980,10312,12980,687.5,388.5,30.9,0
12981,10313,12981,695.5,400.5,33.1,0
12982,10314,12982,688.5,384.5,30.9,0
12983,10315,12983,693.5,402.5,36.4,0
12984,10316,12984,686.5,386.5,32.0,0
12985,10317,12985,688.5,385.5,30.9,0
12986,10318,12986,688.5,384.5,30.9,0
12987,10319,12987,688.5,385.5,30.7,0
12990,10320,12990,687.5,387.5,30.9,0
12992,10321,12992,691.5,400.5,35.3,0
12993,10322,12993,688.5,384.5,30.8,0
12994,10323,12994,688.5,384.5,30.8,0
12995,10324,12995,688.5,385.5,30.9,0
12996,10325,12996,696.5,399.5,32.0,0
12997,10326,12997,687.5,385.5,30.9,0
12998,10327,12998,699.5,399.5,36.4,0
12999,10328,12999,688.5,385.5,30.7,0
13000,10329,13000,694.5,382.5,30.9,0
13004,10330,13004,688.5,386.5,30.9,0
13005,10331,13005,695.5,403.5,36.4,0
13006,10332,13006,687.5,384.5,30.8,0
13007,10333,13007,687.5,386.5,32.0,0
13008,10334,13008,687.5,387.5,30.8,0
13009,10335,13009,688.5,385.5,30.9,0
13010,10336,13010,689.5,386.5,30.9,0
13011,10337,13011,687.5,384.5,30.8,0
13012,10338,13012,687.5,384.5,30.8,0
13013,10339,13013,687.5,385.5,30.8,0
13014,10340,13014,689.5,386.5,30.9,0
13015,10341,13015,687.5,384.5,30.9,0
13016,10342,13016,689.5,385.5,30.8,0
13017,10343,13017,688.5,386.5,30.9,0
13018,10344,13018,687.5,387.5,30.8,0
13019,10345,13019,688.5,385.5,30.9,0
13020,10346,13020,687.5,385.5,30.8,0
13021,10347,13021,688.5,384.5,30.8,0
13022,10348,13022,688.5,384.5,30.9,0
13024,10349,13024,689.5,402.5,34.2,0
13025,10350,13025,688.5,387.5,32.0,0
13027,10351,13027,688.5,385.5,30.9,0
13028,10352,13028,688.5,386.5,30.9,0
13029,10353,13029,688.5,386.5,30.9,0
13030,10354,13030,688.5,385.5,30.9,0
13031,10355,13031,688.5,402.5,34.2,0
13032,10356,13032,688.5,384.5,30.9,0
13033,10357,13033,689.5,385.5,30.9,0
13034,10358,13034,688.5,385.5,30.9,0
13035,10359,13035,698.5,386.5,36.4,0
13036,10360,13036,683.5,384.5,30.9,0
13038,10361,13038,689.5,403.5,35.3,0
13040,10362,13040,687.5,383.5,30.8,0
13041,10363,13041,688.5,384.5,30.7,0
13042,10364,13042,689.5,385.5,30.9,0
13043,10365,13043,692.5,382.5,33.1,0
13044,10366,13044,694.5,385.5,33.0,0
13047,10367,13047,695.5,401.5,36.4,0
13048,10368,13048,688.5,384.5,30.8,0
13050,10369,13050,693.5,384.5,32.0,0
13051,10370,13051,688.5,385.5,30.9,0
13052,10371,13052,691.5,383.5,33.1,0
13054,10372,13054,689.5,386.5,30.8,0
13056,10373,13056,689.5,387.5,30.8,0
13057,10374,13057,688.5,386.5,30.9,0
13058,10375,13058,687.5,386.5,32.0,0
13059,10376,13059,689.5,385.5,30.9,0
13060,10377,13060,688.5,387.5,32.0,0
13061,10378,13061,688.5,384.5,30.8,0
13062,10379,13062,688.5,384.5,30.9,0
13063,10380,13063,689.5,385.5,30.8,0
13065,10381,13065,688.5,385.5,30.9,0
13066,10382,13066,694.5,384.5,30.9,0
13067,10383,13067,694.5,384.5,30.9,0
13068,10384,13068,683.5,383.5,36.4,0
13069,10385,13069,695.5,384.5,30.8,0
13070,10386,13070,694.5,381.5,34.2,0
13072,10387,13072,688.5,386.5,30.9,0
13073,10388,13073,690.5,384.5,32.0,0
13074,10389,13074,688.5,386.5,30.9,0
13075,10390,13075,688.5,385.5,30.8,0
13077,10391,13077,691.5,385.5,30.8,0
13078,10392,13078,695.5,382.5,30.9,0
13079,10393,13079,695.5,382.5,30.9,0
13080,10394,13080,691.5,405.5,35.3,0
13081,10395,13081,688.5,386.5,30.9,0
13082,10396,13082,688.5,385.5,30.9,0
13084,10397,13084,688.5,385.5,30.9,0
13085,10398,13085,688.5,384.5,30.9,0
13086,10399,13086,688.5,385.5,30.8,0
13087,10400,13087,688.5,385.5,30.9,0
13088,10401,13088,689.5,385.5,30.9,0
13089,10402,13089,689.5,386.5,30.8,0
13091,10403,13091,688.5,385.5,30.9,0
13092,10404,13092,688.5,386.5,30.9,0
13093,10405,13093,688.5,388.5,32.0,0
13095,10406,13095,687.5,385.5,30.8,0
13096,10407,13096,688.5,385.5,30.7,0
13097,10408,13097,690.5,384.5,30.8,0
13098,10409,13098,688.5,384.5,30.8,0
13099,10410,13099,688.5,385.5,30.8,0
13100,10411,13100,688.5,384.5,30.9,0
13101,10412,13101,697.5,400.5,30.9,0
13102,10413,13102,686.5,384.5,30.8,0
13103,10414,13103,689.5,386.5,30.8,0
13105,10415,13105,688.5,388.5,32.0,0
13106,10416,13106,684.5,383.5,30.9,0
13107,10417,13107,694.5,382.5,30.9,0
13108,10418,13108,694.5,381.5,32.0,0
13111,10419,13111,688.5,385.5,30.9,0
13114,10420,13114,689.5,386.5,30.8,0
13115,10421,13115,692.5,384.5,30.9,0
13116,10422,13116,688.5,386.5,30.9,0
13117,10423,13117,694.5,382.5,30.9,0
13118,10424,13118,688.5,386.5,30.9,0
13119,10425,13119,689.5,387.5,30.9,0
13120,10426,13120,697.5,400.5,32.0,0
13121,10427,13121,688.5,383.5,30.8,0
13122,10428,13122,684.5,384.5,30.9,0
13123,10429,13123,692.5,402.5,36.4,0
13124,10430,13124,695.5,383.5,30.9,0
13125,10431,13125,690.5,405.5,34.2,0
13126,10432,13126,688.5,384.5,30.8,0
13127,10433,13127,688.5,385.5,30.9,0
13128,10434,13128,688.5,384.5,30.9,0
13129,10435,13129,689.5,385.5,30.9,0
13130,10436,13130,687.5,384.5,30.8,0
13131,10437,13131,697.5,381.5,33.1,0
13132,10438,13132,678.5,397.5,34.2,0
13133,10439,13133,694.5,396.5,36.4,0
13134,10440,13134,687.5,404.5,32.0,0
13135,10441,13135,687.5,384.5,30.9,0
13136,10442,13136,687.5,384.5,30.9,0
13137,10443,13137,687.5,389.5,34.2,0
13138,10444,13138,688.5,386.5,30.9,0
13139,10445,13139,695.5,400.5,34.2,0
13140,10446,13140,688.5,384.5,30.9,0
13141,10447,13141,698.5,400.5,30.9,0
13142,10448,13142,688.5,384.5,30.9,0
13143,10449,13143,693.5,381.5,36.4,0
13144,10450,13144,688.5,385.5,30.9,0
13145,10451,13145,687.5,385.5,30.8,0
13146,10452,13146,687.5,385.5,30.9,0
13147,10453,13147,687.5,384.5,30.9,0
13148,10454,13148,693.5,403.5,34.2,0
13149,10455,13149,688.5,384.5,30.8,0
13150,10456,13150,689.5,385.5,30.9,0
13151,10457,13151,703.5,389.5,30.9,0
13152,10458,13152,687.5,384.5,30.8,0
13153,10459,13153,687.5,405.5,34.2,0
13154,10460,13154,689.5,387.5,30.8,0
13156,10461,13156,686.5,387.5,30.9,0
13157,10462,13157,688.5,385.5,30.9,0
13158,10463,13158,688.5,385.5,30.9,0
13159,10464,13159,690.5,402.5,34.2,0
13160,10465,13160,688.5,385.5,30.9,0
13161,10466,13161,688.5,384.5,30.9,0
13163,10467,13163,688.5,385.5,30.9,0
13164,10468,13164,688.5,386.5,30.9,0
13165,10469,13165,688.5,385.5,30.9,0
13166,10470,13166,684.5,390.5,36.4,0
13167,10471,13167,690.5,401.5,34.2,0
13168,10472,13168,688.5,386.5,30.9,0
13169,10473,13169,689.5,385.5,30.9,0
13170,10474,13170,688.5,384.5,30.9,0
13171,10475,13171,688.5,385.5,30.9,0
13172,10476,13172,688.5,387.5,32.0,0
13174,10477,13174,688.5,385.5,30.9,0
13176,10478,13176,689.5,402.5,34.2,0
13177,10479,13177,683.5,383.5,31.9,0
13178,10480,13178,687.5,386.5,31.9,0
13179,10481,13179,688.5,386.5,30.9,0
13180,10482,13180,689.5,385.5,30.9,0
13182,10483,13182,696.5,384.5,30.9,0
13183,10484,13183,688.5,384.5,30.9,0
13184,10485,13184,687.5,384.5,30.9,0
13185,10486,13185,694.5,381.5,32.0,0
13186,10487,13186,689.5,385.5,30.8,0
13187,10488,13187,688.5,385.5,30.9,0
13188,10489,13188,691.5,402.5,33.1,0
13189,10490,13189,692.5,403.5,36.4,0
13190,10491,13190,687.5,384.5,30.8,0
13191,10492,13191,689.5,385.5,30.9,0
13192,10493,13192,686.5,388.5,32.0,0
13193,10494,13193,688.5,385.5,30.9,0
13194,10495,13194,687.5,385.5,30.9,0
13195,10496,13195,687.5,385.5,30.9,0
13196,10497,13196,695.5,383.5,32.0,0
13197,10498,13197,686.5,385.5,30.9,0
13198,10499,13198,688.5,384.5,30.9,0
13199,10500,13199,695.5,383.5,36.4,0
13200,10501,13200,688.5,384.5,30.9,0
13201,10502,13201,687.5,384.5,30.8,0
13202,10503,13202,687.5,385.5,30.8,0
