,t,alighners_count,fit
15911,638.4,0.36,1.3197094442381507
15912,638.44,0.355,1.3197094442381507
15913,638.48,0.35,1.3197094442381507
15914,638.52,0.345,1.3197094442381507
15915,638.56,0.345,1.3197094442381507
15916,638.6,0.34,1.3197094442381507
15917,638.64,0.335,1.3197094442381507
15918,638.68,0.33,1.3197094442381507
15919,638.72,0.325,1.3197094442381507
15920,638.76,0.32,1.3197094442381507
15921,638.8,0.31,1.3197094442381507
15922,638.84,0.305,1.3197094442381507
15923,638.88,0.3,1.3197094442381507
15924,638.92,0.295,1.3197094442381507
15925,638.96,0.29,1.3197094442381507
15926,639.0,0.285,1.3197094442381507
15927,639.04,0.28,1.3197094442381507
15928,639.08,0.275,1.3197094442381507
15929,639.12,0.27,1.3197094442381507
15930,639.16,0.265,1.3197094442381507
15931,639.2,0.265,1.3197094442381507
15932,639.24,0.26,1.3197094442381507
15933,639.28,0.26,1.3197094442381507
15934,639.32,0.26,1.3197094442381507
15935,639.36,0.26,1.3197094442381507
15936,639.4,0.26,1.3197094442381507
15937,639.44,0.26,1.3197094442381507
15938,639.48,0.26,1.3197094442381507
15939,639.52,0.26,1.3197094442381507
15940,639.56,0.26,1.3197094442381507
15941,639.6,0.26,1.3197094442381507
15942,639.64,0.255,1.3197094442381507
15943,639.68,0.255,1.3197094442381507
15944,639.72,0.255,1.3197094442381507
15945,639.76,0.255,1.3197094442381507
15946,639.8,0.26,1.3197094442381507
15947,639.84,0.255,1.3197094442381507
15948,639.88,0.255,1.3197094442381507
15949,639.92,0.255,1.3197094442381507
15950,639.96,0.255,1.3197094442381507
15951,640.0,0.255,1.3197094442381507
15952,640.04,0.255,1.3197094442381507
15953,640.08,0.255,1.3197094442381507
15954,640.12,0.255,1.3197094442381507
15955,640.16,0.255,1.3197094442381507
15956,640.2,0.255,1.3197094442381507
15957,640.24,0.255,1.3197094442381507
15958,640.28,0.255,1.3197094442381507
15959,640.32,0.26,1.3197094442381507
15960,640.36,0.265,1.3197094442381507
15961,640.4,0.265,1.3197094442381507
15962,640.44,0.265,1.3197094442381507
15963,640.48,0.265,1.3197094442381507
15964,640.52,0.265,1.3197094442381507
15965,640.56,0.26,1.3197094442381507
15966,640.6,0.26,1.3197094442381507
15967,640.64,0.26,1.3197094442381507
15968,640.68,0.26,1.3197094442381507
15969,640.72,0.26,1.3197094442381507
15970,640.76,0.26,1.3197094442381507
15971,640.8,0.26,1.3197094442381507
15972,640.84,0.26,1.3197094442381507
15973,640.88,0.26,1.3197094442381507
15974,640.92,0.26,1.3197094442381507
15975,640.96,0.26,1.3197094442381507
15976,641.0,0.26,1.3197094442381507
15977,641.04,0.26,1.3197094442381507
15978,641.08,0.26,1.3197094442381507
15979,641.12,0.26,1.3197094442381507
15980,641.16,0.26,1.3197094442381507
15981,641.2,0.26,1.3197094442381507
15982,641.24,0.26,1.3197094442381507
15983,641.28,0.26,1.3197094442381507
15984,641.32,0.26,1.3197094442381507
15985,641.36,0.26,1.3197094442381507
15986,641.4,0.26,1.3197094442381507
15987,641.44,0.26,1.3197094442381507
15988,641.48,0.26,1.3197094442381507
15989,641.52,0.26,1.3197094442381507
15990,641.56,0.26,1.3197094442381507
15991,641.6,0.26,1.3197094442381507
15992,641.64,0.26,1.3197094442381507
15993,641.68,0.265,1.3197094442381507
15994,641.72,0.265,1.3197094442381507
15995,641.76,0.265,1.3197094442381507
15996,641.8,0.26,1.3197094442381507
15997,641.84,0.265,1.3197094442381507
15998,641.88,0.265,1.3197094442381507
15999,641.92,0.265,1.3197094442381507
16000,641.96,0.265,1.3197094442381507
16001,642.0,0.265,1.3197094442381507
16002,642.04,0.265,1.3197094442381507
16003,642.08,0.26,1.3197094442381507
16004,642.12,0.26,1.3197094442381507
16005,642.16,0.26,1.3197094442381507
16006,642.2,0.26,1.3197094442381507
16007,642.24,0.26,1.3197094442381507
16008,642.28,0.26,1.3197094442381507
16009,642.32,0.255,1.3197094442381507
16010,642.36,0.25,1.3197094442381507
16011,642.4,0.25,1.3197094442381507
16012,642.44,0.25,1.3197094442381507
16013,642.48,0.255,1.3197094442381507
16014,642.52,0.26,1.3197094442381507
16015,642.56,0.265,1.3197094442381507
16016,642.6,0.27,1.3197094442381507
16017,642.64,0.28,1.3197094442381507
16018,642.68,0.285,1.3197094442381507
16019,642.72,0.29,1.3197094442381507
16020,642.76,0.295,1.3197094442381507
16021,642.8,0.3,1.3197094442381507
16022,642.84,0.305,1.3197094442381507
16023,642.88,0.31,1.3197094442381507
16024,642.92,0.315,1.3197094442381507
16025,642.96,0.325,1.3197094442381507
16026,643.0,0.33,1.3197094442381507
16027,643.04,0.33,1.3197094442381507
16028,643.08,0.33,1.3197094442381507
16029,643.12,0.335,1.3197094442381507
16030,643.16,0.34,1.3197094442381507
16031,643.2,0.345,1.3197094442381507
16032,643.24,0.35,1.3197094442381507
16033,643.28,0.355,1.3197094442381507
16034,643.32,0.365,1.3197094442381507
16035,643.36,0.38,1.3197094442381507
16036,643.4,0.385,1.3197094442381507
16037,643.44,0.39,1.3197094442381507
16038,643.48,0.395,1.3197094442381507
16039,643.52,0.405,1.3197094442381507
16040,643.56,0.415,1.3197094442381507
16041,643.6,0.425,1.3197094442381507
16042,643.64,0.435,1.3197094442381507
16043,643.68,0.44,1.3197094442381507
16044,643.72,0.445,1.3197094442381507
16045,643.76,0.455,1.3197094442381507
16046,643.8,0.465,1.3197094442381507
16047,643.84,0.475,1.3197094442381507
16048,643.88,0.485,1.3197094442381507
16049,643.92,0.495,1.3197094442381507
16050,643.96,0.505,1.3197094442381507
16051,644.0,0.515,1.3197094442381507
16052,644.04,0.525,1.3197094442381507
16053,644.08,0.54,1.3197094442381507
16054,644.12,0.55,1.3197094442381507
16055,644.16,0.56,1.3197094442381507
16056,644.2,0.57,1.3197094442381507
16057,644.24,0.58,1.3197094442381507
16058,644.28,0.59,1.3197094442381507
16059,644.32,0.6,1.3197094442381507
16060,644.36,0.61,1.3197094442381507
16061,644.4,0.62,1.3197094442381507
16062,644.44,0.63,1.3197094442381507
16063,644.48,0.635,1.3197094442381507
16064,644.52,0.64,1.3197094442381507
16065,644.56,0.645,1.3197094442381507
16066,644.6,0.65,1.3197094442381507
16067,644.64,0.65,1.3197094442381507
16068,644.68,0.655,1.3197094442381507
16069,644.72,0.66,1.3197094442381507
16070,644.76,0.665,1.3197094442381507
16071,644.8,0.67,1.3197094442381507
16072,644.84,0.675,1.3197094442381507
16073,644.88,0.68,1.3197094442381507
16074,644.92,0.685,1.3197094442381507
16075,644.96,0.685,1.3197094442381507
16076,645.0,0.69,1.3197094442381507
16077,645.04,0.7,1.3197094442381507
16078,645.08,0.71,1.3197094442381507
16079,645.12,0.715,1.3197094442381507
16080,645.16,0.72,1.3197094442381507
16081,645.2,0.725,1.3197094442381507
16082,645.24,0.73,1.3197094442381507
16083,645.28,0.735,1.3197094442381507
16084,645.32,0.735,1.3197094442381507
16085,645.36,0.73,1.3197094442381507
16086,645.4,0.735,1.3197094442381507
16087,645.44,0.74,1.3197094442381507
16088,645.48,0.745,1.3197094442381507
16089,645.52,0.745,1.3197094442381507
16090,645.56,0.745,1.3197094442381507
16091,645.6,0.745,1.3197094442381507
16092,645.64,0.745,1.3197094442381507
16093,645.68,0.745,1.3197094442381507
16094,645.72,0.75,1.3197094442381507
16095,645.76,0.75,1.3197094442381507
16096,645.8,0.745,1.3197094442381507
16097,645.84,0.75,1.3197094442381507
16098,645.88,0.75,1.3197094442381507
16099,645.92,0.75,1.3197094442381507
16100,645.96,0.75,1.3197094442381507
16101,646.0,0.75,1.3197094442381507
16102,646.04,0.75,1.3197094442381507
16103,646.08,0.75,1.3197094442381507
16104,646.12,0.75,1.3197094442381507
16105,646.16,0.75,1.3197094442381507
16106,646.2,0.75,1.3197094442381507
16107,646.24,0.75,1.3197094442381507
16108,646.28,0.75,1.3197094442381507
16109,646.32,0.75,1.3197094442381507
16110,646.36,0.745,1.3197094442381507
16111,646.4,0.74,1.3197094442381507
16112,646.44,0.74,1.3197094442381507
16113,646.48,0.735,1.3197094442381507
16114,646.52,0.735,1.3197094442381507
16115,646.56,0.73,1.3197094442381507
16116,646.6,0.725,1.3197094442381507
16117,646.64,0.72,1.3197094442381507
16118,646.68,0.715,1.3197094442381507
16119,646.72,0.71,1.3197094442381507
16120,646.76,0.705,1.3197094442381507
16121,646.8,0.7,1.3197094442381507
16122,646.84,0.695,1.3197094442381507
16123,646.88,0.69,1.3197094442381507
16124,646.92,0.685,1.3197094442381507
16125,646.96,0.68,1.3197094442381507
16126,647.0,0.675,1.3197094442381507
16127,647.04,0.67,1.3197094442381507
16128,647.08,0.67,1.3197094442381507
16129,647.12,0.665,1.3197094442381507
16130,647.16,0.66,1.3197094442381507
16131,647.2,0.655,1.3197094442381507
16132,647.24,0.65,1.3197094442381507
16133,647.28,0.645,1.3197094442381507
16134,647.32,0.64,1.3197094442381507
16135,647.36,0.635,1.3197094442381507
16136,647.4,0.63,1.3197094442381507
16137,647.44,0.625,1.3197094442381507
16138,647.48,0.615,1.3197094442381507
16139,647.52,0.61,1.3197094442381507
16140,647.56,0.605,1.3197094442381507
16141,647.6,0.595,1.3197094442381507
16142,647.64,0.59,1.3197094442381507
16143,647.68,0.585,1.3197094442381507
16144,647.72,0.58,1.3197094442381507
16145,647.76,0.575,1.3197094442381507
16146,647.8,0.58,1.3197094442381507
16147,647.84,0.57,1.3197094442381507
16148,647.88,0.565,1.3197094442381507
16149,647.92,0.56,1.3197094442381507
16150,647.96,0.555,1.3197094442381507
16151,648.0,0.55,1.3197094442381507
16152,648.04,0.545,1.3197094442381507
16153,648.08,0.54,1.3197094442381507
16154,648.12,0.535,1.3197094442381507
16155,648.16,0.53,1.3197094442381507
16156,648.2,0.525,1.3197094442381507
16157,648.24,0.52,1.3197094442381507
16158,648.28,0.515,1.3197094442381507
16159,648.32,0.51,1.3197094442381507
16160,648.36,0.51,1.3197094442381507
16161,648.4,0.51,1.3197094442381507
16162,648.44,0.505,1.3197094442381507
16163,648.48,0.505,1.3197094442381507
16164,648.52,0.5,1.3197094442381507
16165,648.56,0.5,1.3197094442381507
16166,648.6,0.5,1.3197094442381507
16167,648.64,0.5,1.3197094442381507
16168,648.68,0.505,1.3197094442381507
16169,648.72,0.505,1.3197094442381507
16170,648.76,0.505,1.3197094442381507
16171,648.8,0.505,1.3197094442381507
16172,648.84,0.505,1.3197094442381507
16173,648.88,0.505,1.3197094442381507
16174,648.92,0.505,1.3197094442381507
16175,648.96,0.505,1.3197094442381507
16176,649.0,0.505,1.3197094442381507
16177,649.04,0.505,1.3197094442381507
16178,649.08,0.5,1.3197094442381507
16179,649.12,0.5,1.3197094442381507
16180,649.16,0.495,1.3197094442381507
16181,649.2,0.495,1.3197094442381507
16182,649.24,0.49,1.3197094442381507
16183,649.28,0.495,1.3197094442381507
16184,649.32,0.495,1.3197094442381507
16185,649.36,0.495,1.3197094442381507
16186,649.4,0.495,1.3197094442381507
16187,649.44,0.495,1.3197094442381507
16188,649.48,0.5,1.3197094442381507
16189,649.52,0.5,1.3197094442381507
16190,649.56,0.5,1.3197094442381507
16191,649.6,0.505,1.3197094442381507
16192,649.64,0.505,1.3197094442381507
16193,649.68,0.505,1.3197094442381507
16194,649.72,0.505,1.3197094442381507
16195,649.76,0.51,1.3197094442381507
16196,649.8,0.51,1.3197094442381507
16197,649.84,0.515,1.3197094442381507
16198,649.88,0.52,1.3197094442381507
16199,649.92,0.525,1.3197094442381507
16200,649.96,0.525,1.3197094442381507
16201,650.0,0.53,1.3197094442381507
16202,650.04,0.535,1.3197094442381507
16203,650.08,0.54,1.3197094442381507
16204,650.12,0.545,1.3197094442381507
16205,650.16,0.55,1.3197094442381507
16206,650.2,0.555,1.3197094442381507
16207,650.24,0.56,1.3197094442381507
16208,650.28,0.565,1.3197094442381507
16209,650.32,0.57,1.3197094442381507
16210,650.36,0.575,1.3197094442381507
16211,650.4,0.58,1.3197094442381507
16212,650.44,0.585,1.3197094442381507
16213,650.48,0.59,1.3197094442381507
16214,650.52,0.595,1.3197094442381507
16215,650.56,0.6,1.3197094442381507
16216,650.6,0.6,1.3197094442381507
16217,650.64,0.605,1.3197094442381507
16218,650.68,0.6,1.3197094442381507
16219,650.72,0.605,1.3197094442381507
16220,650.76,0.605,1.3197094442381507
16221,650.8,0.61,1.3197094442381507
16222,650.84,0.615,1.3197094442381507
16223,650.88,0.625,1.3197094442381507
16224,650.92,0.63,1.3197094442381507
16225,650.96,0.635,1.3197094442381507
16226,651.0,0.64,1.3197094442381507
16227,651.04,0.645,1.3197094442381507
16228,651.08,0.65,1.3197094442381507
16229,651.12,0.655,1.3197094442381507
16230,651.16,0.66,1.3197094442381507
16231,651.2,0.665,1.3197094442381507
16232,651.24,0.675,1.3197094442381507
16233,651.28,0.675,1.3197094442381507
16234,651.32,0.675,1.3197094442381507
16235,651.36,0.675,1.3197094442381507
16236,651.4,0.675,1.3197094442381507
16237,651.44,0.68,1.3197094442381507
16238,651.48,0.685,1.3197094442381507
16239,651.52,0.68,1.3197094442381507
16240,651.56,0.685,1.3197094442381507
16241,651.6,0.69,1.3197094442381507
16242,651.64,0.69,1.3197094442381507
16243,651.68,0.695,1.3197094442381507
16244,651.72,0.7,1.3197094442381507
16245,651.76,0.69,1.3197094442381507
16246,651.8,0.69,1.3197094442381507
16247,651.84,0.69,1.3197094442381507
16248,651.88,0.68,1.3197094442381507
16249,651.92,0.68,1.3197094442381507
16250,651.96,0.685,1.3197094442381507
16251,652.0,0.68,1.3197094442381507
16252,652.04,0.675,1.3197094442381507
16253,652.08,0.675,1.3197094442381507
16254,652.12,0.67,1.3197094442381507
16255,652.16,0.665,1.3197094442381507
16256,652.2,0.665,1.3197094442381507
16257,652.24,0.655,1.3197094442381507
16258,652.28,0.655,1.3197094442381507
16259,652.32,0.655,1.3197094442381507
16260,652.36,0.65,1.3197094442381507
16261,652.4,0.645,1.3197094442381507
16262,652.44,0.645,1.3197094442381507
16263,652.48,0.65,1.3197094442381507
16264,652.52,0.65,1.3197094442381507
16265,652.56,0.65,1.3197094442381507
16266,652.6,0.65,1.3197094442381507
16267,652.64,0.65,1.3197094442381507
16268,652.68,0.65,1.3197094442381507
16269,652.72,0.645,1.3197094442381507
16270,652.76,0.645,1.3197094442381507
16271,652.8,0.64,1.3197094442381507
16272,652.84,0.635,1.3197094442381507
16273,652.88,0.625,1.3197094442381507
16274,652.92,0.62,1.3197094442381507
16275,652.96,0.615,1.3197094442381507
16276,653.0,0.605,1.3197094442381507
16277,653.04,0.6,1.3197094442381507
16278,653.08,0.59,1.3197094442381507
16279,653.12,0.585,1.3197094442381507
16280,653.16,0.58,1.3197094442381507
16281,653.2,0.57,1.3197094442381507
16282,653.24,0.565,1.3197094442381507
16283,653.28,0.555,1.3197094442381507
16284,653.32,0.545,1.3197094442381507
16285,653.36,0.54,1.3197094442381507
16286,653.4,0.53,1.3197094442381507
16287,653.44,0.52,1.3197094442381507
16288,653.48,0.51,1.3197094442381507
16289,653.52,0.51,1.3197094442381507
16290,653.56,0.5,1.3197094442381507
16291,653.6,0.485,1.3197094442381507
16292,653.64,0.48,1.3197094442381507
16293,653.68,0.47,1.3197094442381507
16294,653.72,0.46,1.3197094442381507
16295,653.76,0.455,1.3197094442381507
16296,653.8,0.445,1.3197094442381507
16297,653.84,0.435,1.3197094442381507
16298,653.88,0.435,1.3197094442381507
16299,653.92,0.425,1.3197094442381507
16300,653.96,0.415,1.3197094442381507
16301,654.0,0.41,1.3197094442381507
16302,654.04,0.405,1.3197094442381507
16303,654.08,0.395,1.3197094442381507
16304,654.12,0.39,1.3197094442381507
16305,654.16,0.385,1.3197094442381507
16306,654.2,0.375,1.3197094442381507
16307,654.24,0.375,1.3197094442381507
16308,654.28,0.365,1.3197094442381507
16309,654.32,0.355,1.3197094442381507
16310,654.36,0.35,1.3197094442381507
16311,654.4,0.345,1.3197094442381507
16312,654.44,0.34,1.3197094442381507
16313,654.48,0.325,1.3197094442381507
16314,654.52,0.315,1.3197094442381507
16315,654.56,0.305,1.3197094442381507
16316,654.6,0.3,1.3197094442381507
16317,654.64,0.29,1.3197094442381507
16318,654.68,0.285,1.3197094442381507
16319,654.72,0.275,1.3197094442381507
16320,654.76,0.27,1.3197094442381507
16321,654.8,0.265,1.3197094442381507
16322,654.84,0.26,1.3197094442381507
16323,654.88,0.255,1.3197094442381507
16324,654.92,0.25,1.3197094442381507
16325,654.96,0.245,1.3197094442381507
16326,655.0,0.245,1.3197094442381507
16327,655.04,0.24,1.3197094442381507
16328,655.08,0.24,1.3197094442381507
16329,655.12,0.24,1.3197094442381507
16330,655.16,0.245,1.3197094442381507
16331,655.2,0.25,1.3197094442381507
16332,655.24,0.245,1.3197094442381507
16333,655.28,0.25,1.3197094442381507
16334,655.32,0.26,1.3197094442381507
16335,655.36,0.265,1.3197094442381507
16336,655.4,0.275,1.3197094442381507
16337,655.44,0.275,1.3197094442381507
16338,655.48,0.275,1.3197094442381507
16339,655.52,0.28,1.3197094442381507
16340,655.56,0.285,1.3197094442381507
16341,655.6,0.295,1.3197094442381507
16342,655.64,0.3,1.3197094442381507
16343,655.68,0.3,1.3197094442381507
16344,655.72,0.305,1.3197094442381507
16345,655.76,0.315,1.3197094442381507
16346,655.8,0.32,1.3197094442381507
16347,655.84,0.325,1.3197094442381507
16348,655.88,0.33,1.3197094442381507
16349,655.92,0.335,1.3197094442381507
16350,655.96,0.34,1.3197094442381507
16351,656.0,0.345,1.3197094442381507
16352,656.04,0.35,1.3197094442381507
16353,656.08,0.355,1.3197094442381507
16354,656.12,0.36,1.3197094442381507
16355,656.16,0.365,1.3197094442381507
16356,656.2,0.37,1.3197094442381507
16357,656.24,0.375,1.3197094442381507
16358,656.28,0.38,1.3197094442381507
16359,656.32,0.38,1.3197094442381507
16360,656.36,0.385,1.3197094442381507
16361,656.4,0.385,1.3197094442381507
16362,656.44,0.385,1.3197094442381507
16363,656.48,0.385,1.3197094442381507
16364,656.52,0.39,1.3197094442381507
16365,656.56,0.395,1.3197094442381507
16366,656.6,0.395,1.3197094442381507
16367,656.64,0.4,1.3197094442381507
16368,656.68,0.405,1.3197094442381507
16369,656.72,0.41,1.3197094442381507
16370,656.76,0.415,1.3197094442381507
16371,656.8,0.42,1.3197094442381507
16372,656.84,0.425,1.3197094442381507
16373,656.88,0.43,1.3197094442381507
16374,656.92,0.44,1.3197094442381507
16375,656.96,0.445,1.3197094442381507
16376,657.0,0.455,1.3197094442381507
16377,657.04,0.465,1.3197094442381507
16378,657.08,0.475,1.3197094442381507
16379,657.12,0.48,1.3197094442381507
16380,657.16,0.48,1.3197094442381507
16381,657.2,0.485,1.3197094442381507
16382,657.24,0.49,1.3197094442381507
16383,657.28,0.495,1.3197094442381507
16384,657.32,0.495,1.3197094442381507
16385,657.36,0.5,1.3197094442381507
16386,657.4,0.505,1.3197094442381507
16387,657.44,0.515,1.3197094442381507
16388,657.48,0.525,1.3197094442381507
16389,657.52,0.53,1.3197094442381507
16390,657.56,0.535,1.3197094442381507
16391,657.6,0.54,1.3197094442381507
16392,657.64,0.545,1.3197094442381507
16393,657.68,0.555,1.3197094442381507
16394,657.72,0.56,1.3197094442381507
16395,657.76,0.565,1.3197094442381507
16396,657.8,0.57,1.3197094442381507
16397,657.84,0.575,1.3197094442381507
16398,657.88,0.58,1.3197094442381507
16399,657.92,0.585,1.3197094442381507
16400,657.96,0.59,1.3197094442381507
16401,658.0,0.595,1.3197094442381507
16402,658.04,0.6,1.3197094442381507
16403,658.08,0.605,1.3197094442381507
16404,658.12,0.61,1.3197094442381507
16405,658.16,0.62,1.3197094442381507
16406,658.2,0.625,1.3197094442381507
16407,658.24,0.63,1.3197094442381507
16408,658.28,0.64,1.3197094442381507
16409,658.32,0.655,1.3197094442381507
16410,658.36,0.665,1.3197094442381507
16411,658.4,0.68,1.3197094442381507
16412,658.44,0.69,1.3197094442381507
16413,658.48,0.705,1.3197094442381507
16414,658.52,0.715,1.3197094442381507
16415,658.56,0.725,1.3197094442381507
16416,658.6,0.74,1.3197094442381507
16417,658.64,0.74,1.3197094442381507
16418,658.68,0.755,1.3197094442381507
16419,658.72,0.77,1.3197094442381507
16420,658.76,0.78,1.3197094442381507
16421,658.8,0.79,1.3197094442381507
16422,658.84,0.805,1.3197094442381507
16423,658.88,0.81,1.3197094442381507
16424,658.92,0.815,1.3197094442381507
16425,658.96,0.825,1.3197094442381507
16426,659.0,0.83,1.3197094442381507
16427,659.04,0.835,1.3197094442381507
16428,659.08,0.84,1.3197094442381507
16429,659.12,0.845,1.3197094442381507
16430,659.16,0.855,1.3197094442381507
16431,659.2,0.86,1.3197094442381507
16432,659.24,0.87,1.3197094442381507
16433,659.28,0.875,1.3197094442381507
16434,659.32,0.885,1.3197094442381507
16435,659.36,0.89,1.3197094442381507
16436,659.4,0.89,1.3197094442381507
16437,659.44,0.89,1.3197094442381507
16438,659.48,0.895,1.3197094442381507
16439,659.52,0.9,1.3197094442381507
16440,659.56,0.91,1.3197094442381507
16441,659.6,0.905,1.3197094442381507
16442,659.64,0.905,1.3197094442381507
16443,659.68,0.91,1.3197094442381507
16444,659.72,0.91,1.3197094442381507
16445,659.76,0.915,1.3197094442381507
16446,659.8,0.915,1.3197094442381507
16447,659.84,0.915,1.3197094442381507
16448,659.88,0.925,1.3197094442381507
16449,659.92,0.925,1.3197094442381507
16450,659.96,0.925,1.3197094442381507
16451,660.0,0.925,1.3197094442381507
16452,660.04,0.925,1.3197094442381507
16453,660.08,0.925,1.3197094442381507
16454,660.12,0.925,1.3197094442381507
16455,660.16,0.92,1.3197094442381507
16456,660.2,0.92,1.3197094442381507
16457,660.24,0.92,1.3197094442381507
16458,660.28,0.915,1.3197094442381507
16459,660.32,0.91,1.3197094442381507
16460,660.36,0.9,1.3197094442381507
16461,660.4,0.895,1.3197094442381507
16462,660.44,0.89,1.3197094442381507
16463,660.48,0.885,1.3197094442381507
16464,660.52,0.88,1.3197094442381507
16465,660.56,0.875,1.3197094442381507
16466,660.6,0.87,1.3197094442381507
16467,660.64,0.875,1.3197094442381507
16468,660.68,0.865,1.3197094442381507
16469,660.72,0.865,1.3197094442381507
16470,660.76,0.86,1.3197094442381507
16471,660.8,0.855,1.3197094442381507
16472,660.84,0.845,1.3197094442381507
16473,660.88,0.845,1.3197094442381507
16474,660.92,0.835,1.3197094442381507
16475,660.96,0.83,1.3197094442381507
16476,661.0,0.825,1.3197094442381507
16477,661.04,0.82,1.3197094442381507
16478,661.08,0.815,1.3197094442381507
16479,661.12,0.81,1.3197094442381507
16480,661.16,0.81,1.3197094442381507
16481,661.2,0.8,1.3197094442381507
16482,661.24,0.795,1.3197094442381507
16483,661.28,0.79,1.3197094442381507
16484,661.32,0.785,1.3197094442381507
16485,661.36,0.78,1.3197094442381507
16486,661.4,0.78,1.3197094442381507
16487,661.44,0.78,1.3197094442381507
16488,661.48,0.775,1.3197094442381507
16489,661.52,0.77,1.3197094442381507
16490,661.56,0.76,1.3197094442381507
16491,661.6,0.765,1.3197094442381507
16492,661.64,0.765,1.3197094442381507
16493,661.68,0.76,1.3197094442381507
16494,661.72,0.76,1.3197094442381507
16495,661.76,0.755,1.3197094442381507
16496,661.8,0.75,1.3197094442381507
16497,661.84,0.755,1.3197094442381507
16498,661.88,0.745,1.3197094442381507
16499,661.92,0.745,1.3197094442381507
16500,661.96,0.745,1.3197094442381507
16501,662.0,0.755,1.3197094442381507
16502,662.04,0.75,1.3197094442381507
16503,662.08,0.75,1.3197094442381507
16504,662.12,0.75,1.3197094442381507
16505,662.16,0.75,1.3197094442381507
16506,662.2,0.75,1.3197094442381507
16507,662.24,0.75,1.3197094442381507
16508,662.28,0.75,1.3197094442381507
16509,662.32,0.75,1.3197094442381507
16510,662.36,0.755,1.3197094442381507
16511,662.4,0.755,1.3197094442381507
16512,662.44,0.755,1.3197094442381507
16513,662.48,0.755,1.3197094442381507
16514,662.52,0.755,1.3197094442381507
16515,662.56,0.755,1.3197094442381507
16516,662.6,0.755,1.3197094442381507
16517,662.64,0.755,1.3197094442381507
16518,662.68,0.755,1.3197094442381507
16519,662.72,0.745,1.3197094442381507
16520,662.76,0.745,1.3197094442381507
16521,662.8,0.745,1.3197094442381507
16522,662.84,0.745,1.3197094442381507
16523,662.88,0.745,1.3197094442381507
16524,662.92,0.75,1.3197094442381507
16525,662.96,0.755,1.3197094442381507
16526,663.0,0.77,1.3197094442381507
16527,663.04,0.775,1.3197094442381507
16528,663.08,0.78,1.3197094442381507
16529,663.12,0.785,1.3197094442381507
16530,663.16,0.785,1.3197094442381507
16531,663.2,0.795,1.3197094442381507
16532,663.24,0.8,1.3197094442381507
16533,663.28,0.805,1.3197094442381507
16534,663.32,0.81,1.3197094442381507
16535,663.36,0.81,1.3197094442381507
16536,663.4,0.82,1.3197094442381507
16537,663.44,0.825,1.3197094442381507
16538,663.48,0.83,1.3197094442381507
16539,663.52,0.835,1.3197094442381507
16540,663.56,0.84,1.3197094442381507
16541,663.6,0.84,1.3197094442381507
16542,663.64,0.84,1.3197094442381507
16543,663.68,0.845,1.3197094442381507
16544,663.72,0.85,1.3197094442381507
16545,663.76,0.855,1.3197094442381507
16546,663.8,0.865,1.3197094442381507
16547,663.84,0.865,1.3197094442381507
16548,663.88,0.87,1.3197094442381507
16549,663.92,0.87,1.3197094442381507
16550,663.96,0.87,1.3197094442381507
16551,664.0,0.86,1.3197094442381507
16552,664.04,0.865,1.3197094442381507
16553,664.08,0.865,1.3197094442381507
16554,664.12,0.865,1.3197094442381507
16555,664.16,0.865,1.3197094442381507
16556,664.2,0.86,1.3197094442381507
16557,664.24,0.86,1.3197094442381507
16558,664.28,0.855,1.3197094442381507
16559,664.32,0.85,1.3197094442381507
16560,664.36,0.845,1.3197094442381507
16561,664.4,0.845,1.3197094442381507
16562,664.44,0.845,1.3197094442381507
16563,664.48,0.845,1.3197094442381507
16564,664.52,0.845,1.3197094442381507
16565,664.56,0.845,1.3197094442381507
16566,664.6,0.845,1.3197094442381507
16567,664.64,0.845,1.3197094442381507
16568,664.68,0.845,1.3197094442381507
16569,664.72,0.84,1.3197094442381507
16570,664.76,0.845,1.3197094442381507
16571,664.8,0.845,1.3197094442381507
16572,664.84,0.845,1.3197094442381507
16573,664.88,0.84,1.3197094442381507
16574,664.92,0.845,1.3197094442381507
16575,664.96,0.845,1.3197094442381507
16576,665.0,0.83,1.3197094442381507
16577,665.04,0.83,1.3197094442381507
16578,665.08,0.83,1.3197094442381507
16579,665.12,0.83,1.3197094442381507
16580,665.16,0.83,1.3197094442381507
16581,665.2,0.825,1.3197094442381507
16582,665.24,0.825,1.3197094442381507
16583,665.28,0.825,1.3197094442381507
16584,665.32,0.82,1.3197094442381507
16585,665.36,0.825,1.3197094442381507
16586,665.4,0.815,1.3197094442381507
16587,665.44,0.815,1.3197094442381507
16588,665.48,0.815,1.3197094442381507
16589,665.52,0.815,1.3197094442381507
16590,665.56,0.815,1.3197094442381507
16591,665.6,0.82,1.3197094442381507
16592,665.64,0.825,1.3197094442381507
16593,665.68,0.825,1.3197094442381507
16594,665.72,0.825,1.3197094442381507
16595,665.76,0.825,1.3197094442381507
16596,665.8,0.825,1.3197094442381507
16597,665.84,0.83,1.3197094442381507
16598,665.88,0.835,1.3197094442381507
16599,665.92,0.845,1.3197094442381507
16600,665.96,0.85,1.3197094442381507
16601,666.0,0.86,1.3197094442381507
16602,666.04,0.87,1.3197094442381507
16603,666.08,0.88,1.3197094442381507
16604,666.12,0.89,1.3197094442381507
16605,666.16,0.9,1.3197094442381507
16606,666.2,0.915,1.3197094442381507
16607,666.24,0.925,1.3197094442381507
16608,666.28,0.94,1.3197094442381507
16609,666.32,0.95,1.3197094442381507
